Filename	Tokens	AWL	TTR	#	$	''	,	-LRB-	-RRB-	.	:	AMP	ANDC	CAUS	CC	CD	CONC	COND	CONJ	DEMO	DEMP	DPAR	DT	DWNT	EMPH	EX	FPP1	FW	GER	HDG	IN	INPR	JJ	LS	NEMD	NN	NOMZ	OSUB	PDT	PHC	PIN	PIT	PLACE	POMD	POS	PRED	PRMD	PRP	PRPS	QUAN	QUPR	RB	RP	SPP2	SYM	SYNE	THAC	THVC	TIME	TO	TOBJ	TPP3	TSUB	UH	VB	VBD	VBG	VBN	VPRT	WDT	WP	WPS	XX0	[BEMA]	[BYPA]	[CONT]	[PASS]	[PASTP]	[PEAS]	[PIRE]	[PRESP]	[PRIV]	[PROD]	[PUBV]	[SERE]	[SMP]	[SPAU]	[SPIN]	[STPR]	[SUAV]	[THATD]	[WHCL]	[WHOBJ]	[WHQU]	[WHSUB]	[WZPAST]	[WZPRES]	``
Quatr_us_10393422_fever.txt	580	4.8345	0.517500	0	0	0	4.1379	2.9310	2.9310	6.3793	1.8966	0.1724	0.8621	0	1.0345	2.5862	0	0	0	0.1724	0.3448	0.1724	7.0690	0	0.5172	0.1724	0.1724	0.6897	0.6897	0	1.7241	0	8.4483	0	0	31.0345	1.3793	0	0	0.5172	10.3448	0.6897	0.3448	0.6897	0.6897	0	0	0	0	1.2069	0	3.6207	0.3448	1.8966	0	0.1724	0	0.5172	1.0345	1.0345	0.1724	1.3793	0.6897	0	2.5862	5.6897	1.7241	2.0690	4.6552	0	0.6897	0	0.6897	2.4138	0.3448	0.6897	0.8621	0	0.6897	0	0	0.8621	0	0.3448	0	0.1724	0.5172	0	0.1724	0	0.1724	0	0	0.5172	0.1724	0	0.5172	0
Science_for_students_10065613_so-many-earths.txt	821	4.7674	0.507500	0	0	0	2.9233	0.6090	0.6090	5.6029	0.3654	0	0	0	2.4361	2.9233	0.1218	0.1218	0.2436	1.0962	0.3654	0	9.9878	0	0.4872	0	0.4872	0	0.4872	0	1.2180	0	8.1608	0.1218	0.1218	27.8928	1.7052	0.1218	0	0.4872	11.3276	1.2180	0.7308	1.3398	0.8526	0.4872	0.8526	0	0	1.3398	0	2.8015	0.2436	0	0	0.2436	0	0.3654	0.2436	1.8270	0.2436	0.2436	1.3398	0	5.1157	0.6090	1.9488	2.0706	5.4811	0.7308	0.1218	0	0.3654	1.3398	0	0.6090	0.4872	0.1218	0.6090	0.2436	0.1218	1.2180	0	0.2436	0.4872	0.1218	0	0.1218	0.1218	0.1218	0.1218	0.2436	0	0	0.1218	0.3654	0.3654	0
Science_for_students_10065415_picture-super-henge-buried-near-stonehenge.txt	750	5.1627	0.532500	0	0	0.2667	3.8667	1.2000	1.2000	6.9333	0.5333	0	0.2667	0.1333	2.0000	2.5333	0	0.1333	0	0.4000	0.5333	0.2667	10.2667	0.2667	0.2667	0	0	0	0	0	2.2667	0	8.1333	0.1333	0	29.7333	2.8000	0.1333	0	0.9333	10.1333	1.8667	1.8667	0.4000	0.1333	0.4000	0.1333	0	0	0.5333	0	2.9333	0	0	0	0	0	0.4000	0.9333	1.0667	0	1.2000	0.5333	0	2.1333	2.6667	1.4667	4.1333	5.3333	0.4000	0.1333	0	0	1.2000	0.1333	0.2667	1.0667	0.2667	0.4000	0	0.1333	1.2000	0	0.6667	0.2667	0	0.2667	0	0	0.1333	0	0	0	0	0.1333	0.5333	0.1333	0.2667
WhyFiles_10063103_282dead_zone.txt	877	5.0410	0.562500	0.2281	0	0.3421	6.4994	1.1403	1.1403	3.6488	1.4823	0	1.0262	0.4561	1.1403	3.9909	0.1140	0.2281	0.2281	0.9122	0.2281	0	9.5781	0.2281	0.4561	0	0	0.1140	0.6842	0	1.3683	0	10.0342	0	0	33.7514	2.2805	0.3421	0	0.7982	12.2007	0.5701	0.2281	0.5701	0.4561	0.6842	0.2281	0	0	0.9122	0	2.0525	0.1140	0	0	0.1140	0	0	0.1140	0.9122	0.1140	0.3421	0.3421	0	1.9384	0.5701	1.4823	2.1665	5.4732	0.1140	0.1140	0	0.1140	1.4823	0.1140	0	0.2281	0.1140	0.9122	0	0.6842	0.4561	0	0.3421	0.1140	0.1140	0.5701	0	0	0.1140	0.1140	0	0	0	0	0.2281	0.1140	0.3421
Teen_Kids_News_10405569_how-turtles-can-conquer-the-ocean-by-swimming-thousands-of-miles-in-a-perfectly-straight-line.txt	638	4.9812	0.547500	0	0	0.3135	4.0752	0	0	3.9185	1.5674	0.3135	0.1567	0	0.9404	2.5078	0.1567	0	0.3135	0.4702	0.3135	0	10.1881	0	0.9404	0.1567	0.6270	0	1.5674	0	2.0376	0.1567	5.9561	0	0	27.8997	2.3511	0	0	1.0972	13.0094	0	0.9404	1.0972	0.4702	0.7837	0.3135	0	0	0.9404	0	2.5078	0.3135	0	0	0	0	0.1567	0.6270	1.2539	0	2.9781	0.3135	0	2.6646	2.1944	2.9781	2.9781	4.5455	0.3135	0.6270	0	0.3135	1.4107	0	0.3135	0.7837	0.1567	1.0972	0.1567	0.4702	1.2539	0	0.3135	0.1567	0	0.3135	0	0	0.1567	0.4702	0.1567	0	0	0	0.4702	0.7837	0.7837
WhyFiles_10062595.txt	969	5.2518	0.517500	0	0	0.6192	7.1207	0.4128	0.4128	4.1280	1.4448	0.3096	0.5160	0.2064	1.3416	2.6832	0.3096	0.1032	0.3096	1.4448	0.3096	0	9.5975	0.6192	0.7224	0	0.6192	0	1.0320	0	2.1672	0	7.6367	0	0.1032	33.3333	2.1672	0	0	0.7224	10.3199	0.6192	0.3096	1.0320	0.3096	1.1352	0.4128	0	0	0.2064	0	2.9928	0.2064	0	0.1032	0	0.1032	0.1032	0.3096	0.8256	0	0.4128	0.4128	0	2.3736	1.3416	2.1672	2.4768	5.2632	0.3096	0.2064	0	0.1032	1.7544	0.1032	0.1032	0.7224	0.2064	0.1032	0	0.4128	1.1352	0	0.5160	0.3096	0	0.4128	0	0	0.1032	0.1032	0.1032	0	0	0	0.3096	0.5160	0.6192
Dogo_News_file10059848_finnish-scientists-develop-edible-insect-vaccine-to-save-bees.txt	607	4.9193	0.587500	0	0	0.9885	9.2257	0	0	4.4481	0.3295	0.1647	0.9885	0.1647	1.6474	0.8237	0	0.3295	0.6590	0.4942	0.3295	0.1647	8.5667	0.1647	0.3295	0	2.8007	0	0.6590	0	1.1532	0	6.7545	0	0	27.3476	1.9769	0.1647	0	0.4942	10.0494	0.9885	0	0.6590	0.1647	0.8237	0.3295	0	0	0.3295	0.3295	2.9654	0.1647	0.1647	0	0	0.1647	0.4942	0.1647	2.9654	0.1647	1.6474	0.1647	0.1647	4.4481	2.9654	2.1417	2.4712	6.7545	0.6590	0.6590	0	0.8237	1.4827	0.1647	0.4942	0.8237	0.3295	0.8237	0	0.1647	1.4827	0.1647	0.9885	0.3295	0.1647	0.4942	0	0.1647	0.1647	0.3295	0.1647	0	0	0.3295	0	0.1647	0.9885
History_Kids_BBC_10403933_memory7s.txt	962	4.1008	0.510000	0	0.1040	0.1040	2.4948	0.1040	0.1040	6.8607	0.6237	0.2079	0.6237	0.6237	2.0790	2.9106	0	0.2079	0	0.1040	0	0	6.9647	0.2079	0.2079	0.5198	3.0146	0	0.6237	0	1.3514	0.1040	3.1185	0	0	25.1559	0.7277	0	0	0.6237	9.7713	1.0395	0.4158	0.9356	0.6237	0.3119	0.4158	0	0	0.9356	0	3.6383	0.2079	1.2474	0	0.2079	0.1040	0.2079	0.2079	1.4553	0	7.4844	0	0	3.4304	12.9938	1.1435	2.4948	0.4158	0.2079	0.4158	0	0.8316	1.5593	0.1040	0.6237	1.2474	0	0.5198	0	0	1.5593	0	1.1435	0.1040	0	0.2079	0.1040	0.1040	0.4158	1.0395	0.4158	0	0.4158	0.1040	0	0.1040	0.1040
Quatr_us_10392794_circle.txt	684	4.2909	0.425000	0	0	0	3.8012	2.0468	2.0468	5.5556	0.4386	0	0.2924	0.2924	0.5848	5.2632	0	0.2924	0.1462	0.5848	0.4386	0	11.9883	0	1.1696	0	0.4386	0	0.1462	0	1.7544	0	5.2632	0	0	29.5322	1.3158	0	0	0.2924	9.5029	1.9006	0.2924	0.5848	0	0.5848	0.1462	0	0	2.4854	0.2924	3.2164	0.4386	1.4620	1.1696	0.1462	0.1462	0.1462	0.1462	1.4620	0	0.4386	0.5848	0	2.6316	1.0234	1.1696	0.2924	8.0409	0	1.3158	0	0.2924	4.0936	0	1.0234	0.2924	0	0	0	0	0.7310	0	0.5848	0	0	0	0	0	0	0	0.1462	0	0	0.1462	0	0.2924	0
TeenVogue_10406279_ilhan-omar-first-muslim-woman-first-somali-american-congress-minnesota.txt	626	4.9649	0.555000	0	0	1.2780	7.1885	0	0	4.6326	0.3195	0	0.6390	0.1597	0.9585	2.0767	0	0	0	0.3195	0.3195	0	8.1470	0	0.9585	0	3.0351	0	0.1597	0	1.7572	0	6.8690	0	0	28.5942	2.8754	0	0	1.1182	11.3419	0.6390	0	0.4792	1.4377	0.4792	0.1597	0	0.1597	1.5974	0.1597	2.5559	0.4792	0.7987	0	0	0	0.1597	0.6390	1.9169	0	3.3546	0.4792	0	2.7157	4.4728	2.8754	1.2780	3.9936	0.3195	0.7987	0	0.1597	1.2780	0.1597	0	0.1597	0	0.4792	0	0.4792	0.4792	0.1597	0.9585	0.3195	0	0.4792	0	0	0.6390	0.1597	0	0	0	0.4792	0.1597	0.4792	1.2780
Factmonster_10052970_june-17.txt	542	4.9317	0.560000	0	0	0.1845	7.7491	2.2140	2.2140	4.7970	1.8450	0	1.1070	0.1845	1.2915	5.7196	0.5535	0	0.1845	0.3690	0.1845	0	8.3026	0	0	0	0	0	0.3690	0	1.4760	0	4.7970	0	0.1845	32.4723	2.3985	0.1845	0	0.1845	15.3137	0.7380	0	0.3690	0.9225	0	0	0	0	0.1845	0	2.2140	0	0	0	0	0.3690	0	0.5535	2.2140	0	4.7970	0.1845	0	2.5830	6.2731	0.5535	2.7675	0.1845	0.3690	0	0	0.3690	0.3690	0.1845	0	0.7380	0.1845	0.9225	0.3690	0	0.5535	0	0.1845	0	0	0.7380	0	0	0.9225	0	0	0	0	0	0	0	0.1845
Factmonster_10053269_may-01.txt	633	4.8957	0.547500	0	0	0.1580	7.2670	3.7915	3.7915	4.4234	1.7378	0	1.4218	0	2.3697	7.7409	0.1580	0	0.1580	0.1580	0.1580	0	8.0569	0	0.1580	0.1580	0	0.3160	0.3160	0	1.7378	0	4.7393	0	0	29.3839	3.0016	0.1580	0	1.1058	15.1659	0.3160	0	0	0.9479	0	0	0	0	0.3160	0	1.8957	0	0	0	0	0	0	0.7899	0.4739	0	6.9510	0	0	0.9479	8.0569	0.9479	1.8957	0.1580	0	0	0	0.4739	0.3160	0	0	1.1058	0.1580	0.1580	0	0.4739	0.4739	0	0.1580	0	0	0.1580	0	0	0.3160	0	0	0	0	0	0	0	0.1580
Factmonster_10053194_august-01.txt	692	4.8699	0.590000	0	0	0.2890	7.8035	3.1792	3.1792	4.0462	2.1676	0.1445	2.6012	0	2.1676	5.2023	0.4335	0	0	0	0	0	10.2601	0	0	0	0	0	0.5780	0	1.3006	0	7.2254	0	0	31.3584	2.0231	0.1445	0	1.4451	12.2832	0.4335	0.4335	0	0.7225	0.4335	0.1445	0	0	0.8671	0	2.3121	0	0	0	0	0	0	0.7225	1.1561	0	4.1908	0.2890	0	1.5896	4.7688	0.4335	3.6127	1.1561	0.1445	0.1445	0	0	0.7225	0.8671	0	1.0116	0.2890	0.4335	0.1445	0	1.3006	0	0	0	0	0.5780	0	0	0	0	0	0	0	0.1445	0.2890	0	0.2890
Encyclopedia_Kinds_au_10089334_Emotion.txt	763	5.7353	0.560000	0	0	0.9174	5.7667	0.9174	0.9174	4.1940	0.7864	0.1311	0.9174	0.1311	1.7038	1.4417	0	0.1311	0.6553	0.9174	0	0	9.6986	0.1311	0.5242	0.2621	0.1311	0	0.9174	0	1.8349	0	10.8781	0	0	24.3775	7.2084	0.1311	0	1.0485	11.6645	0.2621	0	0	0.9174	0.7864	0	0.2621	0	0.6553	0.2621	2.6212	0	0	0	0	0	0.7864	0.2621	1.4417	0.2621	2.0970	0.5242	0	1.9659	0.7864	1.1796	2.8834	7.0773	0.5242	0.2621	0	0.1311	1.4417	0	0.1311	1.0485	0.1311	0.9174	0.2621	0.2621	1.1796	0	0.5242	0.2621	0	0.2621	0	0	1.1796	0	0	0	0	0	0.1311	0.5242	0.9174
Teen_Kids_News_10403703_how-to-build-credibility-as-a-young-entrepreneur.txt	833	4.4526	0.510000	0	0	0.1200	4.4418	0.4802	0.4802	3.7215	0.8403	0.2401	0.9604	0.2401	2.6411	1.0804	0	0.4802	0.1200	0.6002	0.6002	0	5.5222	0	1.0804	0	1.6807	0	0.3601	0	2.0408	0	6.0024	0	0	14.5258	2.6411	0.1200	0	0.8403	7.2029	2.0408	0.7203	1.2005	0.1200	1.4406	1.3205	0	0	1.4406	1.4406	4.4418	0.1200	7.8031	0	0.2401	0.1200	0.3601	0.1200	3.0012	0.2401	1.4406	0	0	7.3229	0.9604	1.8007	1.6807	9.2437	0.1200	1.3205	0	0.9604	2.7611	0.1200	2.1609	0.8403	0	0.3601	0	0.2401	2.7611	0.4802	0.7203	0.1200	0	0.4802	0	0	0.3601	0.8403	0.2401	0	0.2401	0	0.1200	0.1200	0.1200
TeenVogue_10405985_perfumes-and-memories-linked-dolce-and-gabbana.txt	723	4.4011	0.625000	0	0	1.1065	7.3306	0.8299	0.8299	3.7344	0.9682	0.1383	0.9682	0	1.9364	1.1065	0	0.1383	0.4149	0.5533	0.4149	0.1383	7.0539	0.1383	1.1065	0	8.4371	0.5533	0.2766	0.1383	1.2448	0.1383	5.8091	0	0	23.9281	1.1065	0.1383	0	0.6916	10.6501	1.7981	0.2766	0.5533	0.2766	0.5533	0.4149	0	0	0.9682	0.4149	5.6708	0	0.5533	0	0	0	0.4149	0.6916	0.9682	0.1383	0.4149	0.1383	0.1383	2.6279	4.2877	2.3513	1.6598	5.9474	0.2766	0.2766	0	0.5533	1.2448	0	1.9364	1.2448	0	0	0	0.4149	2.3513	0.1383	0.4149	0.1383	0	0.4149	0.2766	0	0.1383	0.2766	0.1383	0	0	0	0	0.4149	0.8299
Quatr_us_10392348_cathedral.txt	597	4.6382	0.537500	0	0	0.1675	6.8677	3.1826	3.1826	4.3551	0.8375	0.1675	0.5025	0.1675	0.5025	3.3501	0.1675	0	0.1675	0.8375	0.6700	0.1675	9.8827	0.1675	1.0050	0	0	0.5025	0.1675	0	4.0201	0	7.2027	0	0.1675	33.8358	0.1675	0	0	0.5025	11.8928	0.5025	1.1725	0.3350	0.5025	0.6700	0	0	0	0.6700	0	3.0151	0.1675	0	0	0	0.1675	0	0.3350	0.8375	0	3.3501	0	0	1.0050	6.3652	2.0101	1.5075	1.1725	0	0.1675	0	0.1675	2.0101	0	0.3350	0.5025	0.1675	0.1675	0	0.1675	0.5025	0	0	0	0	0.1675	0	0	0.8375	0.1675	0	0	0	0.1675	0	0.3350	0.1675
Science_Tech_Kinds_NZ_10386104_brain.txt	718	4.5195	0.547500	0	0	0.1393	2.5070	0	0	7.1031	0.6964	0	0	0	1.6713	1.6713	0.1393	0.6964	0.1393	0.5571	0.5571	0.1393	8.4958	0.1393	0.8357	0.1393	2.9248	0	0	0	2.6462	0	6.4067	0	0.1393	24.6518	2.5070	0	0	1.8106	9.4708	0.5571	0.6964	0.8357	0	0.6964	0	0	0	1.8106	0.1393	3.3426	0.1393	2.3677	0	0	0.1393	0.2786	0.4178	1.8106	0.4178	2.9248	0	0	5.5710	1.6713	1.5320	1.2535	6.2674	0.4178	0.4178	0	0.4178	1.1142	0.1393	0.1393	0.6964	0.1393	0.4178	0.1393	0.1393	2.5070	0.1393	0.5571	0	0	0.4178	0.1393	0.1393	0.4178	0	0.2786	0	0	0	0	0.1393	0.1393
Science_Tech_Kinds_NZ_10384501_easterisland.txt	584	4.5908	0.535000	0	0	0.5137	3.4247	2.0548	2.0548	5.3082	0	0	0.3425	0.1712	1.7123	6.6781	0.1712	0	0.1712	0.3425	0.3425	0	9.7603	0.3425	1.7123	0.1712	0.3425	0.6849	0.1712	0	1.3699	0	8.5616	0	0	32.1918	1.8836	0.1712	0	1.3699	10.2740	0.6849	1.0274	0	0.5137	0.5137	0	0	0	1.5411	0	1.1986	0	0	0	0	0	0	0.1712	1.0274	0.1712	0.6849	0	0	1.1986	3.4247	0.8562	3.5959	4.4521	0.3425	0.1712	0	0	1.7123	0	0	1.3699	0	0.6849	0.1712	0	0.8562	0	0	0.1712	0	0.1712	0	0	0	0	0.1712	0	0	0	0.3425	0.3425	0.5137
Encyclopedia_Kinds_au_10087070_Divorce.txt	848	5.0660	0.517500	0	0	0.3538	3.3019	0.8255	0.9434	4.9528	0.1179	0	0.2358	0.1179	1.6509	0.5896	0	0.3538	0.2358	0.8255	0.5896	0.1179	10.7311	0.3538	0.3538	0.4717	0	0.2358	0.1179	0.1179	3.1840	0	7.9009	0	0.1179	28.1840	3.7736	0.3538	0	0.9434	12.6179	0.3538	0.1179	0.8255	0.4717	0.3538	0.4717	0	0	1.6509	0.2358	2.7123	0.3538	0.1179	0	0.1179	0	0.5896	0.1179	1.4151	0.3538	0.9434	0.1179	0	3.7736	1.2972	1.2972	3.0660	4.5991	0.1179	0	0	0.4717	1.5330	0.4717	0	0.9434	0	0.3538	0.1179	0	1.5330	0	0.5896	0	0	0.4717	0	0.1179	0.2358	0.1179	0	0	0	0	0.3538	0.2358	0.3538
Quatr_us_10390824_francis-assisi-medieval-europehtm.txt	693	4.4964	0.505000	0	0	0	6.3492	0.4329	0.4329	6.9264	0.5772	0.4329	0.7215	0.1443	2.0202	3.0303	0.1443	0	0.1443	0.7215	0.4329	0.1443	6.4935	0.1443	0.7215	0.1443	0.1443	0	0.1443	0	1.5873	0	7.0707	0	0	31.0245	0.5772	0	0	0.7215	11.3997	0.1443	0.1443	0.1443	0.2886	0.2886	0.4329	0	0	0.2886	0	2.8860	0.5772	0	0	0	0	0.1443	0.7215	1.4430	0	5.1948	0	0	3.1746	9.5238	2.0202	1.7316	0.8658	0.1443	0.5772	0.1443	0.8658	1.7316	0	0.8658	0.7215	0.1443	0.1443	0	0	0.4329	0.1443	1.0101	0.1443	0	0.4329	0	0.1443	0.4329	0.2886	0	0.1443	0	0.4329	0.2886	0.2886	0
TeenVogue_10406185_amy-klobuchar-2020-campaign-announcement-trump-hair-snow.txt	824	4.8726	0.565000	0	0	1.6990	6.3107	0.8495	0.8495	4.4903	0.4854	0	1.3350	0.2427	0.8495	1.4563	0	0.1214	0	0.4854	0.2427	0	7.5243	0	0.3641	0.1214	2.7913	0	0.6068	0	2.3058	0	6.5534	0	0	26.5777	2.9126	0.2427	0	0.4854	11.1650	0.2427	0.3641	0.8495	0.8495	0.3641	0.1214	0	0	0.6068	0.2427	2.5485	0.2427	0.3641	0	0	0	0.6068	0.1214	1.8204	0	5.2184	0.3641	0.1214	2.7913	3.7621	3.0340	2.1845	5.9466	0.1214	0.8495	0	0.6068	1.8204	0	1.3350	0.6068	0	0.9709	0	0.6068	0.7282	0.3641	1.2136	0.1214	0.3641	0.1214	0.2427	0.1214	0	0.6068	0.1214	0	0	0.2427	0.4854	0.1214	1.6990
TeenVogue_10405992_texas-tech-students-kicked-out-of-fraternity-offensive-group-chat.txt	610	5.2623	0.490000	0	0	2.2951	4.9180	0.4918	0.4918	5.2459	0	0.1639	0.6557	0	1.4754	1.3115	0	0	0	1.1475	0	0	9.6721	0	0.1639	0	1.6393	0	0.6557	0	1.3115	0.1639	4.9180	0	0.1639	26.2295	6.8852	0.6557	0	1.1475	10.3279	0.6557	0.3279	0.4918	0.8197	0.4918	0.4918	0	0	0.3279	0	1.8033	0.3279	0	0	0.1639	0	0.9836	0.4918	1.4754	0.1639	1.3115	0.4918	0	3.6066	4.5902	1.8033	5.4098	4.4262	0.3279	0.1639	0	0.8197	0.4918	0	0.1639	1.4754	0	1.6393	0	0.8197	0.8197	0	2.1311	0.1639	0.4918	0.4918	0	0	0.3279	0.4918	0	0	0	0.3279	0.8197	0.1639	2.2951
Revision_World_GCSE_10525362_literary-terms.txt	731	5.1532	0.540000	0	0	2.0520	2.3256	0.8208	0.8208	1.7784	8.3447	0	0.4104	0	4.1040	0.9576	0	0	0	0.1368	0.5472	0	12.0383	0	0.1368	0.1368	0.2736	0.4104	1.2312	0	0.9576	0	10.3967	0	0	32.4213	2.5992	0	0	0.6840	11.2175	0.5472	0.2736	0.4104	0.4104	0.6840	0.1368	0	0	0	0.5472	2.1888	0	0.1368	0	0	0	0	0.1368	0.5472	0.1368	1.2312	1.0944	0	1.3680	0.5472	1.7784	1.3680	5.8824	1.0944	0.6840	0.1368	0.4104	1.3680	0	0	0.6840	0	0	0.9576	0	0.9576	0	0.2736	0	0.1368	0.1368	0	0	0.1368	0	0	0.1368	0	0.1368	0.2736	0.5472	2.0520
Ducksters_10399481_dolphinphp.txt	619	4.5444	0.485000	0	0	0.1616	4.0388	0.3231	0.3231	8.2391	0	0.3231	0.1616	0	2.7464	1.4540	0.1616	0	0.3231	0.6462	0.3231	0	6.7851	0.1616	1.2924	0.1616	0.1616	0	0.8078	0.1616	2.5848	0	5.4927	0	0	28.4330	0.8078	0.4847	0	1.2924	7.9160	0.1616	0.6462	1.1309	0.3231	0.3231	0.3231	0	0	1.9386	0	5.0081	0	0.1616	0	0	0	0	0.1616	1.7771	0.3231	4.3619	0.1616	0	5.4927	0.1616	0.8078	2.1002	10.5008	0.3231	0.3231	0	0.8078	1.7771	0.1616	0.4847	1.2924	0	0.1616	0	0	1.2924	0.1616	0.1616	0	0	0.3231	0	0	0.3231	0	0	0	0	0.3231	0	0	0.1616
WhyFiles_10063047_290green_garbage.txt	734	4.8896	0.505000	0	0.1362	0.6812	6.9482	0.6812	0.6812	3.9510	1.9074	0	1.2262	0.4087	1.0899	1.9074	0.2725	0.4087	0.1362	1.0899	0	0	9.4005	0.1362	0.4087	0.1362	0.8174	0	0.4087	0	1.2262	0	7.4932	0	0.1362	31.3351	2.4523	0	0	0.8174	11.5804	0.5450	0	1.0899	0.2725	0.9537	0.5450	0	0	0.8174	0.1362	2.0436	0.1362	0.1362	0	0	0.1362	0	0.5450	1.7711	0.1362	0.4087	0.2725	0	4.0872	0.5450	2.5886	3.1335	6.4033	0.5450	0	0	0.1362	1.4986	0	0.2725	1.6349	0	0.4087	0	0.5450	0.2725	0	0.6812	0.5450	0	0.6812	0	0	0	0	0	0	0	0	0.4087	0.1362	0.8174
WhyFiles_10062896_077spidersilk.txt	755	4.9020	0.560000	0	0	1.7219	6.3576	0.3974	0.3974	4.7682	2.3841	0.1325	1.4570	0	1.8543	3.3113	0.1325	0	0.2649	0.5298	0.1325	0.1325	6.0927	0.2649	1.0596	0	0	0.5298	0.2649	0.2649	1.7219	0	6.8874	0	0.1325	31.5232	1.3245	0.1325	0	1.1921	10.5960	1.5894	0.1325	0.7947	0.7947	0.9272	0.3974	0	0	1.0596	0	1.4570	0.1325	0.6623	0	0.1325	0	0.1325	0.2649	2.3841	0.1325	1.1921	0.3974	0	5.0331	0.9272	1.5894	3.7086	6.3576	0.1325	0	0	0.2649	1.0596	0.1325	0.7947	1.1921	0.3974	1.0596	0	0.1325	0.9272	0.1325	0.3974	0.1325	0	0.2649	0	0	0	0.2649	0	0	0	0	0	0.1325	1.7219
Science_Tech_Kinds_NZ_10382710_thescientificmethod.txt	405	5.1753	0.495000	0	0	0	3.4568	0	0	5.4321	0	0	0	0	2.7160	0.2469	0	0	0	0	0.2469	0	9.8765	0.2469	0	0.2469	0	0	0.2469	0	1.4815	0	7.9012	0	0.4938	24.4444	7.1605	0.2469	0	1.2346	7.4074	0.2469	0	0.7407	0	0	1.4815	0	0	0	0.4938	2.2222	0	8.1481	0	0	0	0	0.2469	2.2222	0.2469	0	1.9753	0	8.8889	0.7407	0.9877	1.4815	4.4444	0.2469	0.7407	0	0.2469	1.2346	0	0.4938	0.2469	0	0.4938	0	0.2469	2.2222	0	0	0	0	0.2469	0	0	0.4938	0.4938	0.2469	0	0	0	0	0	0
History_Kids_BBC_10401182_militarys.txt	806	5.0112	0.450000	0	0	0	3.8462	0.9926	0.9926	4.5906	0.3722	0	1.1166	0	1.9851	1.4888	0.2481	0.2481	0.2481	0.8685	0.2481	0	7.6923	0	0.4963	0	0	0	0.1241	0	2.1092	0	7.4442	0	0.1241	31.3896	3.1017	0.2481	0	1.2407	12.7792	0.1241	0.1241	2.1092	0.9926	0.6203	0.3722	0	0	0.3722	0.1241	2.6055	0	1.9851	0	0	0	0	0.3722	1.4888	0.1241	0.3722	0.1241	0.1241	4.4665	1.7370	0.8685	3.5980	3.9702	0.3722	0.3722	0.1241	0.1241	2.2333	0.1241	0.1241	2.4814	0.1241	0.4963	0.3722	0.1241	1.6129	0	0.1241	0	0.1241	0.7444	0	0	0.2481	0	0	0	0	0.2481	0.1241	0.1241	0.1241
Teen_Kids_News_10057015_how-a-16-year-old-girl-started-a-multimillion-dollar-social-network.txt	685	4.6715	0.585000	0	0.1460	1.6058	8.3212	0	0	4.9635	1.0219	0	0.8759	0.1460	1.7518	3.0657	0	0.2920	0.1460	0.1460	0.1460	0.2920	7.4453	0.4380	0.8759	0.4380	2.6277	0	0.7299	0	1.8978	0	5.2555	0	0	29.3431	2.4818	0.1460	0	1.7518	10.2190	1.1679	0.5839	0.2920	0.7299	0.8759	0.4380	0	0	0.7299	0.1460	2.4818	0	0	0	0.1460	0	0.1460	0.4380	2.0438	0.2920	2.7737	0.1460	0	2.9197	5.4015	1.7518	1.6058	3.6496	0.2920	0.7299	0	0.2920	2.0438	0	0.8759	0.4380	0.1460	0.2920	0	0.2920	1.0219	0	0.8759	0.1460	0	0.4380	0	0.2920	0.4380	0	0	0	0	0	0.1460	0.1460	1.7518
Science_for_students_10065953_pluto-plutoid-whats-name.txt	911	4.6861	0.482500	0	0	0.7684	5.4885	0.5488	0.5488	5.9276	0.6586	0	0.4391	0.2195	1.2075	1.3172	0	0	0.2195	1.3172	0.4391	0.1098	10.2086	0	0.4391	0	0.5488	0	0	0	2.1954	0	8.3425	0.1098	0.2195	27.3326	2.1954	0.3293	0	0.8782	9.0011	3.4029	0.9879	0	0.5488	0.3293	0.5488	0	0	0.9879	0.1098	3.2931	0.2195	0.1098	0	0.1098	0	0.3293	0.5488	1.6465	0.1098	1.9759	0.1098	0	2.9638	1.5368	1.4270	2.4149	7.7936	0.3293	0.3293	0.1098	0.6586	1.7563	0	1.4270	0.6586	0.1098	0.5488	0	0.2195	0.8782	0	1.4270	0.2195	0	0.1098	0	0	0.1098	0.1098	0.1098	0	0	0	0.4391	0.1098	0.7684
Quatr_us_file10392403_cells.txt	556	4.5863	0.525000	0	0	0	4.1367	1.9784	1.9784	3.7770	0.7194	0.1799	0.5396	0.5396	1.7986	2.6978	0	0	0	1.4388	0.3597	0	8.4532	0.1799	1.4388	0.3597	0.3597	0.3597	0.7194	0	2.5180	0	5.3957	0	0	29.4964	0.8993	0	0	1.4388	12.9496	0.7194	0.8993	0.1799	0.3597	0.8993	0	0	0	1.4388	0	5.0360	0.1799	0.3597	0	0	0	0.1799	0.5396	0.7194	0	1.2590	0.5396	0	0.8993	3.4173	1.0791	2.5180	5.3957	0	0.5396	0	0.3597	1.9784	0	0.3597	0.8993	0	0.5396	0	0	1.2590	0	0	0	0	0	0	0	0	0	0.1799	0	0	0.1799	0.7194	0.3597	0
