Filename	Words	AWL	TTR	LD	DT	JJAT	POS	NCOMP	QUAN	ACT	ASPECT	CAUSE	COMM	CUZ	CC	CONC	COND	EX	EXIST	ELAB	FREQ	JJPR	MENTAL	OCCUR	DOAUX	QUTAG	QUPR	SPLIT	STPR	WHQU	THSC	WHSC	CONT	VBD	VPRT	PLACE	PROG	HGOT	BEMA	MDCA	MDCO	TIME	THATD	THRC	VIMP	MDMM	ABLE	MDNE	MDWS	MDWO	XX0	PASS	PGET	VBG	VBN	PEAS	GTO	FPP1S	FPP1P	TPP3S	TPP3P	SPP2	PIT	PRP	RP	AMP	CD	DEMO	DMA	DWNT	EMO	EMPH	FPUH	HDG	IN	LIKE	NN	POLITE	RB	SO	URL	YNQU
43_BEChildrenLewisClivePrinceCaspian_3.txt	5955	4.1312	0.470000	0.505122	33.4786	12.5545	2.6155	1.4821	6.1901	19.2867	2.1136	1.0568	22.4571	0.7926	28.0053	0.7926	4.0951	2.6420	1.3210	0.1321	2.7741	12.4174	15.7199	3.0383	3.5667	0.1321	3.5667	3.0383	0.9247	3.3025	2.3778	7.7939	12.8137	49.2734	34.0819	1.9815	3.9630	0.5284	15.3236	1.7173	1.5852	5.1519	1.9815	0.5284	3.5667	1.4531	0.3963	1.9815	3.6988	2.6420	10.3038	4.8877	0.1321	7.5297	2.2457	6.8692	0	17.3052	7.5297	23.7781	7.6618	15.3236	11.8890	0.1321	3.8309	0.4870	0.7221	0.8228	0.3694	0.0672	0	0.5709	0.2519	0.1511	9.5046	0.2015	19.2611	0.1175	2.3006	0.2183	0	0.4030
158_PULLMAN1997DM02NIFE_4.txt	5877	4.1533	0.477500	0.485111	38.7379	14.1748	2.2330	2.9126	6.4078	20.8683	2.1008	0.8403	16.1064	1.9608	35.7143	1.1204	2.3810	2.8011	1.9608	0	2.9412	15.4062	18.4874	2.3810	4.6218	0	2.1008	2.3810	0.4202	3.6415	3.0812	11.0644	15.4062	51.8207	30.6723	4.7619	3.3613	0.1401	16.5266	2.5210	2.3810	4.7619	1.2605	1.6807	2.2409	1.4006	0.2801	2.2409	3.6415	3.0812	8.6835	3.3613	0.1401	6.0224	4.7619	8.6835	0.7003	19.3277	5.7423	41.7367	10.0840	9.1036	9.1036	0	4.9020	0.0851	0.3914	1.0379	0.3914	0.0681	0.0170	0.2042	0.0340	0.0681	10.0562	0.0851	17.5259	0.1021	1.9057	0.1702	0	0.2042
257_BunniesFromTheFutureOCoFunUnbekannt_1.txt	5974	4.0693	0.502500	0.496485	48.1527	23.0296	0.8621	4.5567	9.3596	24.7632	5.6834	2.4357	13.5318	1.4885	26.7930	1.0825	2.8417	2.5710	3.6536	0.1353	2.1651	15.9675	17.8620	2.0298	2.5710	0	2.7064	2.9770	0.9472	1.8945	4.7361	7.0365	14.8850	68.0650	16.2382	4.7361	6.4953	0.9472	16.2382	0.9472	3.9242	5.4127	3.5183	1.4885	3.3829	0.8119	0.2706	2.8417	1.6238	2.1651	8.3897	4.1949	0	11.3667	2.8417	6.9012	0.5413	46.4141	9.8782	9.8782	6.4953	7.3072	11.9080	0	6.0893	0.2176	0.9039	0.7533	0.2846	0.1339	0	0.6194	0.1339	0.1172	9.7757	0.3348	13.5922	0.0670	3.1637	0.1172	0	0.1674
222_JOYCE2010THESLAND.enuk_3.txt	5795	4.2587	0.547500	0.496290	45.8763	20.8247	1.1340	6.0825	6.5979	25.1543	2.4691	1.3889	9.8765	0.9259	30.0926	1.0802	3.0864	2.9321	3.7037	0	4.9383	17.5926	15.5864	5.2469	3.5494	0	3.5494	4.3210	0.1543	2.0062	4.9383	4.9383	10.8025	76.5432	11.8827	3.0864	7.0988	0	15.4321	1.0802	2.9321	3.7037	2.1605	1.2346	1.6975	1.5432	0.1543	1.5432	0.3086	2.4691	11.1111	4.0123	0	14.6605	5.8642	8.9506	0.1543	8.0247	1.3889	64.8148	11.5741	5.4012	18.2099	0	5.5556	0.1208	0.3279	0.7248	0.2588	0.1726	0	0.3106	0.1553	0.2071	11.3201	0.3279	16.7386	0.0690	2.2606	0.1898	0	0.0690
220_ASHLEY2010CHOCSHES.enuk_3.txt	6185	4.1360	0.527500	0.499434	35.5507	19.0840	2.0720	7.7426	8.7241	23.7569	1.5193	0.9669	16.7127	1.9337	32.4586	2.4862	4.1436	1.9337	2.9006	0.2762	2.4862	12.1547	21.5470	1.5193	5.2486	1.9337	4.5580	4.0055	0.5525	1.1050	4.6961	8.9779	21.6851	53.5912	30.6630	2.3481	4.8343	0.6906	14.6409	3.3149	2.3481	5.9392	3.5912	0.4144	0.8287	0.5525	0.1381	2.0718	2.0718	4.5580	12.2928	2.2099	0	10.2210	3.3149	8.2873	1.2431	34.9448	4.4199	31.7680	3.5912	12.1547	14.9171	0	7.8729	0.2749	0.5821	0.5821	0.5982	0.0970	0	0.7761	0.0647	0.3072	9.1188	0.2264	14.8262	0.0970	3.4600	0.3880	0	0.3719
294_Island_everything_Hargave_1.txt	5924	3.9796	0.465000	0.509959	35.8974	11.0454	2.6627	3.9448	6.2130	26.3795	3.2301	1.6151	11.3055	1.3459	33.3782	0.8075	2.1534	1.6151	1.8843	0	2.4226	18.9771	16.6891	2.8264	3.4993	0.1346	2.2880	1.7497	0.2692	2.2880	1.8843	5.6528	12.6514	11.7093	75.2355	4.8452	6.0565	0	14.2665	4.3069	1.2113	4.1723	3.4993	1.2113	2.8264	0.4038	0	2.6918	1.0767	0.5384	7.2678	1.6151	0	14.5357	1.6151	3.3647	0.6729	44.6837	13.1898	22.8802	6.3257	6.3257	13.4590	0	8.3445	0.0844	0.3376	0.5233	0.3038	0.1519	0	0.6752	0.0169	0.0844	9.4700	0.4389	17.1168	0.0675	2.6165	0.2701	0	0.2870
50_Bradbury1953Fahrenheit451_1.txt	6097	4.1023	0.435000	0.508775	43.2146	17.9018	3.6574	4.1386	7.1222	21.2794	3.2637	1.6971	13.4465	1.1749	27.9373	0.1305	4.0470	2.4804	1.3055	0.1305	1.8277	13.1854	21.8016	2.3499	6.5274	0.5222	5.6136	1.0444	0.9138	4.6997	2.2193	7.5718	18.0157	45.9530	36.8146	5.0914	3.7859	0.5222	13.8381	3.0026	1.8277	4.3081	2.2193	1.1749	4.5692	1.6971	0.1305	1.4360	3.0026	1.6971	10.8355	3.2637	0.1305	9.0078	3.6554	5.0914	0.1305	19.7128	8.4856	27.4151	5.3525	13.5770	13.5770	0	5.6136	0.1968	0.7053	0.9021	0.3772	0.0328	0.0164	0.4920	0.0656	0.1640	8.4632	0.1804	17.0412	0.0328	2.1814	0.1148	0	0.2788
39_MrsPiggleWiggle_4.txt	5886	4.2263	0.490000	0.527183	20.8702	10.9145	7.5221	3.9823	4.0560	23.8827	2.9330	2.3743	20.2514	1.8156	43.5754	0.5587	2.0950	0.6983	2.5140	0.2793	1.8156	10.3352	12.8492	1.5363	6.4246	0.2793	2.2346	1.8156	0	1.9553	3.7709	10.8939	10.4749	63.4078	25.5587	2.3743	2.3743	0	11.0335	0.9777	1.2570	3.4916	1.3966	0.5587	2.3743	0.2793	0.1397	2.5140	2.7933	0.8380	11.8715	1.8156	0.1397	6.7039	2.3743	3.4916	0.4190	11.0335	4.1899	41.0615	12.7095	6.8436	5.5866	0	9.0782	0.2379	0.7136	0.6286	0.4757	0.0510	0	0.5437	0.3568	0.1869	8.3588	0.0680	23.0377	0.1189	2.9222	0.4587	0	0.1359
220_ASHLEY2010CHOCSHES.enuk_2.txt	6110	4.1578	0.517500	0.493617	38.9738	22.5983	2.1834	6.8777	8.0786	23.9658	2.4251	0.8559	14.9786	1.8545	30.3852	3.2810	2.1398	2.9957	3.5663	0.4280	2.5678	13.1241	18.4023	1.5692	5.4208	0.9986	3.4237	5.1355	0.4280	1.4265	4.4223	8.4165	22.6819	52.9244	29.8146	3.1384	6.1341	0.9986	14.4080	1.8545	3.9943	8.8445	4.2796	0.9986	0.2853	1.4265	0.1427	3.8516	2.2825	3.5663	11.4123	2.5678	0.4280	9.9857	3.2810	9.4151	0.8559	35.8060	4.2796	29.6719	7.2753	10.5563	12.6961	0	7.1327	0.1964	0.4746	0.7038	0.6710	0.0655	0	0.5565	0.0818	0.3110	9.9836	0.2619	14.9918	0.0655	2.8805	0.2455	0	0.2782
9_TheVelveteenRabbitOtherStMargeryWilliams_3.txt	5801	4.1527	0.485000	0.536459	46.2613	16.3517	2.0542	6.3270	3.6976	24.6980	2.4161	0.6711	19.0604	1.4765	30.4698	0.4027	0.5369	2.4161	4.0268	0.1342	2.0134	11.5436	11.0067	5.2349	2.9530	0	1.7450	1.8792	0.9396	2.6846	4.0268	7.7852	3.2215	73.6913	14.4966	3.4899	2.9530	0	10.4698	0.8054	2.0134	4.6980	1.2081	1.0738	2.8188	0.2685	0	0.9396	2.8188	2.1477	4.5638	4.1611	0	5.3691	1.7450	2.9530	0.6711	8.4564	1.7450	38.3893	6.8456	8.8591	5.1007	0	2.5503	0.2069	0.7585	0.4310	0.1379	0.0172	0	0.4310	0.1551	0	10.1017	0.0345	20.9791	0.0345	1.9824	0.2241	0	0.1207
63_Brandford_FireBedBone_1.txt	5683	4.0303	0.467500	0.509590	34.6974	14.6633	3.4953	4.9446	5.2003	30.0429	1.7167	1.5737	8.8698	0.2861	40.4864	0.5722	1.4306	3.2904	3.4335	0	1.8598	14.4492	17.4535	2.8612	3.1474	0	2.2890	1.4306	0.5722	1.2876	2.5751	10.5866	4.0057	61.0873	26.8956	3.5765	1.5737	0	9.2990	0.4292	1.8598	3.0043	1.7167	1.1445	2.4320	0.5722	0	0.8584	3.4335	2.4320	8.5837	3.0043	0	8.1545	3.7196	4.0057	0	33.4764	4.7210	29.7568	11.3019	5.8655	7.1531	0	7.4392	0.0880	0.7390	0.3871	0.0880	0.0176	0	0.3519	0.0528	0.0352	9.8540	0.2288	20.6405	0	2.2171	0.2112	0	0.1232
138_PRATCHETT1991DW11RMAN_1.txt	5849	4.2368	0.510000	0.516670	41.0636	18.4830	2.2668	4.2720	6.0157	20.5966	1.5625	0.5682	16.4773	0.8523	20.3125	0.7102	1.8466	4.6875	2.6989	0.2841	5.1136	13.2102	12.6420	1.9886	3.4091	0.5682	4.6875	4.1193	0.8523	3.4091	3.2670	6.6761	19.6023	62.7841	24.7159	5.1136	5.1136	1.1364	13.0682	1.7045	1.5625	4.1193	1.7045	0.9943	2.2727	0.2841	0.1420	1.4205	1.8466	3.4091	9.5170	2.6989	0	7.5284	3.1250	8.0966	0.8523	9.6591	1.8466	32.3864	7.5284	13.3523	13.2102	0.2841	5.3977	0.4103	0.6326	0.7352	0.7694	0.0342	0	0.5300	0.4103	0.2052	9.6256	0.1881	19.6102	0.0684	2.5133	0.1881	0	0.1710
251_TheWolfWilderKatherineRundell_4.txt	6200	4.0077	0.465000	0.524194	33.0841	9.9065	2.9907	3.1776	5.5140	23.3108	3.3784	0.9009	15.0901	0.3378	23.9865	0.7883	2.9279	1.8018	2.5901	0.1126	1.3514	15.2027	13.7387	1.8018	4.2793	0.6757	4.3919	1.0135	0.5631	2.2523	1.2387	4.5045	17.5676	55.2928	29.6171	2.4775	2.8153	1.2387	14.1892	1.4640	2.5901	2.1396	2.8153	1.1261	2.7027	0.6757	0	1.6892	2.1396	3.8288	10.1351	1.9144	0.3378	5.9685	2.0270	3.3784	0.5631	15.0901	4.7297	35.9234	8.5586	10.9234	12.9505	0	4.0541	0.1613	0.4516	0.5968	0.6452	0.0968	0	0.7903	0.1129	0.1129	8.3387	0.2258	17.2581	0.1774	2.3871	0.1452	0	0.4032
194_CressidaCowellHowtoTrainYoHowtoBeaPirate_2.txt	5718	4.4521	0.542500	0.515915	35.9483	18.8793	4.2241	3.1897	4.1379	19.7587	2.4133	1.3575	11.6139	0.9050	28.6576	1.2066	2.7149	1.3575	2.1116	0.6033	4.5249	18.8537	10.8597	2.5641	2.5641	0.7541	2.7149	2.5641	0.4525	1.8100	5.7315	5.2790	9.8039	65.6109	21.8703	4.8265	4.9774	0.6033	15.5354	1.5083	1.5083	2.1116	0.9050	1.6591	3.4691	0.3017	0	1.6591	1.3575	2.7149	8.7481	3.4691	0.1508	12.9713	2.8658	4.9774	0.4525	11.7647	3.4691	22.1719	6.7873	12.2172	23.3786	0	7.2398	0.4722	1.2242	0.8919	0.2623	0.0874	0	0.6471	0.0874	0.1399	10.9829	0.2623	20.2868	0.0700	3.3753	0.2798	0	0.0874
166_MatildaDahlRoald_2.txt	5894	4.1561	0.457500	0.502884	42.6165	19.4252	2.0813	1.7839	6.8385	25.4032	4.5699	1.6129	17.7419	0.4032	25.1344	0.5376	2.0161	1.8817	2.5538	0.4032	3.0914	13.9785	10.7527	1.7473	4.3011	0.2688	4.5699	2.6882	0.5376	2.6882	2.9570	7.5269	13.3065	53.2258	28.6290	1.8817	5.1075	0.6720	15.4570	1.8817	1.8817	6.3172	0.8065	0.6720	5.6452	0.9409	0.1344	2.1505	3.8978	1.7473	9.1398	3.4946	0	9.2742	2.0161	5.5108	1.2097	13.0376	1.8817	28.7634	5.3763	19.8925	14.5161	0	7.9301	0.3393	0.8483	0.6447	0.3224	0.0339	0	0.3902	0.1188	0.0509	9.2467	0.2884	17.1191	0.0848	3.0540	0.1188	0	0.1527
236_Torday_Piers_Last-Wild-The-Dark-Wild_4.txt	5909	4.0665	0.532500	0.500592	40.3661	15.6069	1.8304	5.7803	5.5877	27.0142	3.0016	1.7378	10.5845	0.4739	25.9084	0.9479	2.6856	1.5798	3.1596	0.1580	4.8973	14.3760	19.5893	2.8436	6.9510	0.3160	3.3175	4.1074	1.2638	1.8957	1.8957	6.6351	16.4297	19.4313	69.0363	6.9510	5.6872	0.4739	11.0585	2.3697	1.1058	6.3191	3.0016	0.9479	3.4755	0.9479	0.3160	1.7378	1.4218	0.4739	10.2686	2.8436	0.3160	22.2749	3.6335	3.3175	0.4739	38.3886	11.0585	35.0711	8.6888	15.6398	11.0585	0	9.7946	0.1692	0.3892	0.8969	0.2200	0.0846	0	0.8462	0.1015	0.1354	10.5940	0.3723	17.5664	0.0508	3.0970	0.1523	0	0.1692
131_PRATCHETT1989DW08ARDS_4.txt	6032	4.2594	0.475000	0.537467	36.2727	17.0909	2.3636	4.6364	7.3636	20.0262	1.1780	1.0471	18.3246	0.9162	18.5864	0.9162	1.5707	1.7016	2.0942	0.6545	2.7487	13.8743	13.7435	1.4398	4.1885	0.6545	3.5340	4.7120	0.2618	2.8796	2.0942	7.1990	17.5393	51.9634	35.2094	3.7958	4.4503	1.0471	15.5759	1.8325	2.3560	3.1414	3.2723	1.3089	1.9634	0.3927	0.1309	2.0942	1.8325	2.3560	9.1623	3.4031	0	8.5079	4.5812	5.6283	1.0471	11.5183	3.9267	21.7277	10.2094	13.4817	17.1466	0	7.1990	0.3813	0.6134	0.8455	0.9284	0.0829	0	1.0444	0.3316	0.1658	8.9191	0.3813	18.2361	0.0995	3.1499	0.1326	0	0.2321
121_AbbyandtheMysteryBabyAnnM.Martin_2.txt	6220	4.0088	0.477500	0.514469	32.3621	13.7357	3.3299	5.4110	5.0989	24.2387	3.0451	1.2180	18.2704	0.3654	25.0914	0.9744	2.3143	0.4872	3.2887	0	1.0962	10.1096	19.2448	1.2180	4.8721	0.6090	3.8977	1.9488	0.8526	3.7759	4.1413	7.5518	18.8794	66.9915	20.3410	4.6285	4.8721	0	15.2253	1.5834	3.5323	3.2887	3.0451	1.2180	1.0962	0.9744	0.3654	1.5834	0.9744	2.9233	10.3532	1.4616	0	10.2314	1.8270	6.3337	0.4872	38.0024	6.8210	33.4957	5.3593	6.6991	6.8210	0	8.5262	0.1768	0.3859	0.7235	0.4019	0.0643	0	0.7235	0.2733	0.2733	8.8585	0.1929	15.4502	0.0643	3.1672	0.1447	0	0.3376
77_TUBB1967THEWGATH_2.txt	5675	4.3050	0.502500	0.507313	42.7093	17.9680	1.1289	1.3170	3.1044	22.6573	1.1189	0.9790	8.3916	0.6993	18.8811	0.5594	2.5175	0.8392	2.6573	0.1399	1.8182	17.6224	16.7832	3.0769	3.2168	0.1399	2.7972	1.5385	0.2797	2.2378	3.0769	4.4755	5.5944	67.8322	20.2797	3.3566	2.0979	0.4196	13.5664	0.5594	2.3776	2.0979	0.5594	0.1399	1.9580	0.5594	0.2797	2.0979	1.5385	2.7972	9.7902	3.9161	0	11.1888	5.5944	11.7483	0.5594	11.6084	0.8392	64.6154	6.2937	13.0070	10.6294	0	2.5175	0.1762	0.3524	0.4053	0.4229	0.1233	0	0.2115	0.0176	0.0881	10.7841	0.1057	18.7313	0.0529	2.3084	0.1410	0	0.2996
32_BEChildrenBlytonEnidMystery03TheMysteryoftheSecretRoom_4.txt	5890	4.0922	0.455000	0.493209	47.0115	24.8276	1.6092	2.9885	8.9655	24.3065	2.2457	2.1136	16.3804	0.7926	26.0238	0.5284	3.3025	2.6420	0.9247	0	3.4346	12.8137	20.7398	2.5099	3.5667	0.3963	3.5667	3.8309	0.7926	2.3778	3.5667	7.3976	10.5680	64.3329	16.1162	3.9630	1.8494	0.6605	13.2100	2.3778	2.5099	5.6803	1.5852	1.0568	1.0568	1.7173	0.3963	1.4531	6.4729	3.9630	9.3791	3.4346	0	7.9260	4.0951	5.6803	0.2642	9.3791	4.4914	41.4795	6.0766	11.3606	9.3791	0	8.5865	0.4584	0.7131	0.9677	0.5433	0.0509	0	0.4924	0.1188	0.2207	8.6587	0.1188	14.7708	0	3.6163	0.2037	0	0.1528
174_BEChildrenRowlingJHarryPotterandtheGobletofFire_1.txt	5853	4.4979	0.557500	0.556125	31.8829	18.4335	2.7690	5.0633	5.8544	24.6894	3.4161	1.0870	16.6149	0.7764	29.5031	0.9317	1.2422	2.1739	4.5031	0	3.5714	12.7329	15.0621	2.3292	2.4845	1.7081	2.9503	3.4161	0.3106	3.8820	3.7267	7.7640	11.8012	61.6460	24.6894	2.4845	5.9006	0.7764	11.4907	1.2422	1.7081	5.1242	1.2422	1.8634	1.2422	0.9317	0.1553	1.0870	5.1242	2.3292	8.2298	4.6584	0.1553	20.1863	4.9689	6.5217	0.3106	9.1615	4.6584	24.0683	15.0621	8.2298	9.9379	0	7.2981	0.4100	0.7347	0.5980	0.3588	0.2904	0	0.4271	0.2904	0.1538	10.6441	0.1879	21.5958	0.0171	2.6995	0.1367	0	0.2392
115_Valentine_FindingVioletPark_4.txt	6123	3.9773	0.525000	0.484240	38.9130	19.1304	2.3913	5.8696	9.3478	25.8929	2.3810	1.0417	9.3750	3.4226	39.5833	0.8929	3.2738	2.5298	3.7202	0	4.7619	15.4762	22.9167	4.4643	4.3155	0	7.2917	4.9107	0.7440	1.6369	3.8690	15.9226	23.2143	42.5595	43.8988	5.0595	4.6131	0.2976	18.1548	3.1250	2.5298	4.7619	5.0595	2.6786	0.4464	1.4881	0.1488	1.4881	1.6369	2.8274	12.7976	4.0179	1.1905	13.3929	3.5714	5.0595	1.0417	41.2202	3.7202	23.8095	9.6726	11.3095	13.6905	0	6.5476	0.0653	0.7186	0.6533	0.2776	0.1307	0	0.9146	0.0163	0.2613	9.6521	0.7186	15.0253	0.0490	2.6948	0.0817	0	0.1633
155_PRATCHETT1996JOHNBOMB_4.txt	6212	4.1301	0.525000	0.519961	32.4663	15.3179	0.8671	4.3353	9.9229	17.2619	2.2619	0.7143	20.3571	0.8333	21.1905	0.7143	2.2619	3.6905	1.1905	0.3571	3.0952	8.4524	15.1190	1.4286	5.1190	0.8333	6.1905	2.7381	1.0714	2.9762	3.3333	8.9286	24.4048	58.0952	28.3333	2.6190	3.5714	1.6667	14.6429	1.1905	1.7857	2.8571	3.2143	0.3571	3.2143	1.0714	0	1.1905	1.3095	3.8095	12.2619	2.0238	0.4762	7.3810	3.2143	4.5238	0.4762	10.7143	4.1667	30.1190	6.6667	12.7381	13.2143	0	6.0714	0.1932	0.5956	0.9659	1.2073	0.0483	0	0.7083	0.6600	0.2576	8.0489	0.2576	16.7096	0.1127	2.8815	0.1932	0	0.3381
270_INVASIONOFTHEHAZMATSsusha_4.txt	6104	4.0978	0.500000	0.508519	38.4456	17.9275	1.2435	8.0829	7.0466	22.7211	3.8095	1.3605	13.1973	0.6803	24.4898	0.8163	3.2653	1.6327	2.8571	0	3.8095	14.8299	20.1361	3.1293	5.5782	0	2.8571	3.9456	0.6803	2.0408	4.4898	8.1633	16.1905	55.7823	25.9864	5.7143	4.6259	0	17.0068	2.0408	3.4014	5.0340	1.9048	1.4966	2.4490	0.2721	0.1361	3.2653	3.2653	3.5374	13.0612	6.5306	0.5442	10.7483	2.9932	3.8095	0.9524	56.5986	5.8503	9.9320	4.8980	8.4354	10.7483	0	7.7551	0.2457	0.3932	0.6717	0.4423	0.0819	0	0.7700	0.1966	0.3768	9.1415	0.2457	15.8093	0.0164	2.8997	0.1311	0	0.2621
250_TheMysteryoftheClockworkSpKatherineWoodfine_4.txt	6095	4.1485	0.540000	0.499098	37.7401	15.5932	4.5198	3.3898	9.6045	21.9355	2.3226	1.5484	14.9677	0.3871	21.4194	0.5161	3.7419	1.9355	3.6129	0	2.5806	11.8710	19.6129	2.0645	6.4516	0.6452	6.4516	3.8710	0.7742	2.7097	4.0000	7.3548	19.0968	57.8065	23.2258	5.2903	5.5484	0.2581	13.2903	2.0645	4.5161	5.6774	3.4839	1.5484	2.1935	1.1613	0.6452	3.4839	2.5806	2.9677	12.2581	4.9032	0.2581	9.2903	3.4839	8.1290	0.9032	13.2903	5.0323	46.5806	6.0645	8.2581	9.6774	0	6.5806	0.2625	0.2297	0.9844	0.3117	0.0492	0	0.8039	0.0820	0.3117	9.4504	0.2133	14.5201	0.1641	3.3142	0.0820	0	0.3117
233_Creech_Dragons_1.txt	5826	4.3907	0.510000	0.516821	35.2252	12.7928	2.8829	2.4324	4.8649	25.2778	3.8889	1.6667	20.4167	0.6944	33.6111	1.3889	2.7778	2.6389	5.0000	0	3.6111	14.8611	9.4444	2.3611	2.2222	0.2778	4.8611	2.7778	0.5556	4.1667	4.7222	7.5000	8.7500	64.0278	18.0556	5.4167	5.1389	0	11.3889	3.0556	1.8056	5.4167	0.8333	0.4167	1.5278	1.2500	0.4167	3.1944	3.7500	3.3333	11.1111	4.3056	0	10.6944	4.7222	6.8056	0	8.7500	4.8611	27.3611	9.4444	7.0833	8.8889	0.1389	4.1667	0.2575	0.3433	0.5493	0.3433	0.1030	0	0.4806	0.1202	0.0687	10.8136	0.0687	19.0525	0.0515	3.2441	0.1545	0	0.1888
144_PRATCHETT1993JOHNDEAD_2.txt	6187	4.0997	0.460000	0.522224	34.3837	15.5700	2.1316	4.1705	8.0630	19.3939	1.9394	0.4848	19.3939	0.7273	18.3030	0.8485	1.8182	4.2424	2.4242	0.3636	2.5455	10.1818	14.4242	1.5758	6.1818	0.8485	4.9697	1.8182	1.4545	4.7273	2.5455	6.3030	24.4848	55.0303	32.3636	4.9697	5.6970	0.4848	16.1212	1.6970	2.0606	2.9091	3.2727	0.8485	2.4242	0.2424	0.1212	1.6970	2.3030	2.1818	12.4848	2.0606	0.1212	7.7576	2.6667	5.9394	0.8485	12.2424	4.6061	23.2727	6.6667	15.0303	12.9697	0	7.1515	0.3556	0.5495	0.9374	0.7435	0.1293	0	0.5657	0.5495	0.1293	8.5017	0.2586	17.4398	0.0647	2.2628	0.0808	0	0.3233
60_TheWitchofBlackbirdPondElizabethGeorgeSpeare_3.txt	5888	4.1420	0.487500	0.505944	38.7829	15.3497	3.9964	2.9973	4.8138	22.1614	2.1888	1.6416	10.8071	0	24.0766	0.8208	1.7784	4.6512	2.3256	0	3.1464	12.4487	14.0903	3.2832	3.8304	0	1.2312	2.7360	0.4104	4.9248	2.3256	5.1984	14.3639	55.9508	23.6662	5.8824	2.3256	0.6840	12.5855	2.0520	4.2408	5.1984	1.6416	1.2312	3.9672	0.8208	0	2.0520	4.3776	2.8728	12.3119	3.1464	0	10.1231	4.2408	6.1560	0.5472	13.9535	5.1984	42.8181	8.8919	12.1751	7.3871	1.2312	6.7031	0.2208	0.4076	1.0360	0.2038	0.0679	0	0.2887	0.0849	0.0170	10.0374	0.2038	18.6990	0.1189	2.7004	0	0	0.2378
157_PRATCHETT1997DW21INGO_4.txt	6023	4.2019	0.542500	0.524655	37.4887	16.6215	2.3487	2.7100	7.7687	22.5806	2.8387	1.6774	19.3548	0.5161	23.0968	0.9032	2.8387	4.1290	2.0645	0.1290	3.6129	10.0645	13.4194	0.9032	4.5161	0.3871	5.8065	2.5806	0.6452	2.9677	2.5806	6.3226	16.2581	63.0968	23.7419	3.6129	3.7419	0.3871	13.2903	2.5806	1.8065	2.4516	2.8387	1.6774	1.9355	0.6452	0.1290	2.1935	1.8065	2.1935	8.7742	3.0968	0.2581	8.2581	3.8710	7.0968	0.7742	11.3548	2.5806	22.9677	8.5161	14.7097	10.9677	0	6.9677	0.2490	0.5977	0.8966	0.8468	0.0996	0	0.6309	0.4981	0.1660	8.9324	0.2989	18.3795	0.1494	2.9055	0.2158	0	0.3155
115_Valentine_FindingVioletPark_2.txt	6278	3.9436	0.495000	0.480726	33.7580	12.1019	2.5478	2.8025	9.4268	19.2171	2.9656	2.1352	16.4887	3.7960	30.8422	0.4745	3.2028	1.3049	1.6607	0.3559	2.3725	13.7604	20.2847	4.3891	8.1851	0.2372	6.5243	2.1352	0.5931	5.4567	2.4911	9.4899	20.8778	64.7687	22.6572	3.2028	6.2871	0.2372	15.7770	1.3049	2.9656	2.0166	3.7960	0.5931	1.0676	0.4745	0	1.6607	0.5931	4.5077	13.6418	2.0166	0.8304	13.0486	1.0676	5.9312	0.8304	35.7058	2.8470	38.7900	4.1518	10.0830	16.0142	0	4.9822	0.0637	0.4938	0.7805	0.3504	0.0319	0	0.8124	0.0319	0.4619	7.9484	0.4779	12.5040	0.0478	2.5008	0.1911	0	0.4141
266_Fahy2016HellsTeeth_4.txt	5936	4.2542	0.572500	0.520553	37.7602	24.6779	2.2795	7.2349	5.5500	20.0594	1.6345	0.5944	13.5215	0.4458	20.9510	0.2972	1.9316	1.9316	2.8232	0.1486	2.6746	17.3848	16.7905	2.6746	4.4577	0.5944	4.6062	5.2006	1.0401	2.5260	3.4175	5.7949	14.2645	63.8930	26.7459	6.6865	6.0921	0	19.1679	1.0401	2.5260	4.3091	2.5260	0.4458	1.6345	1.0401	0.1486	0.8915	0.5944	1.6345	10.1040	3.7147	0.4458	15.3046	4.9034	6.9837	0.4458	51.7088	4.1605	32.3923	4.1605	12.3328	8.0238	0	6.0921	0.2527	0.3538	0.6402	0.5728	0.2190	0	0.8929	0.2190	0.1179	9.8214	0.5559	16.9980	0.1685	2.9313	0.0842	0	0.3875
75_TheMouseandtheMotorcycle_4.txt	5894	4.1688	0.457500	0.518663	47.7654	11.6387	2.0484	5.1210	5.4004	25.9467	4.4881	2.1038	11.7812	0.8415	23.1417	0.7013	3.2258	1.9635	3.3661	0	2.9453	16.2693	17.2511	2.2440	5.1893	0.1403	2.5245	2.1038	0.4208	2.2440	3.2258	7.2931	8.4151	73.9130	10.2384	3.5063	2.2440	0	12.2020	1.2623	3.3661	2.8050	2.5245	0.4208	2.6648	0.9818	0.1403	2.2440	2.6648	2.6648	11.0799	3.2258	0.4208	11.5007	3.3661	5.8906	0.2805	10.2384	0.4208	41.7952	1.1220	6.4516	13.6045	0	9.9579	0.1357	1.3064	0.6447	0.3393	0.0848	0	0.5938	0.2715	0.0509	10.8415	0.1018	18.2219	0.2206	2.9522	0.0848	0	0.1697
