Filename	Words	AWL	TTR	LD	DT	JJAT	POS	NCOMP	QUAN	ACT	ASPECT	CAUSE	COMM	CUZ	CC	CONC	COND	EX	EXIST	ELAB	FREQ	JJPR	MENTAL	OCCUR	DOAUX	QUTAG	QUPR	SPLIT	STPR	WHQU	THSC	WHSC	CONT	VBD	VPRT	PLACE	PROG	HGOT	BEMA	MDCA	MDCO	TIME	THATD	THRC	VIMP	MDMM	ABLE	MDNE	MDWS	MDWO	XX0	PASS	PGET	VBG	VBN	PEAS	GTO	FPP1S	FPP1P	TPP3S	TPP3P	SPP2	PIT	PRP	RP	AMP	CD	DEMO	DMA	DWNT	EMO	EMPH	FPUH	HDG	HST	IN	LIKE	NN	POLITE	RB	SO	URL	YNQU
Quatr_us_10393422_fever.txt	656	4.7744	0.482500	0.589939	21.1340	23.1959	2.0619	5.1546	3.6082	21.8750	6.2500	1.5625	7.8125	0	23.4375	0	0	1.5625	4.6875	0	1.5625	12.5000	3.1250	4.6875	7.8125	0	0	4.6875	1.5625	7.8125	6.2500	12.5000	6.2500	51.5625	42.1875	3.1250	4.6875	0	23.4375	3.1250	0	7.8125	1.5625	6.2500	0	3.1250	0	0	0	0	7.8125	10.9375	0	10.9375	1.5625	6.2500	0	0	0	7.8125	4.6875	17.1875	6.2500	0	3.1250	0.1524	2.2866	0.4573	0	0	0	0.6098	0	0.4573	0	11.4329	0.1524	29.5732	0	0.9146	0.1524	0	0.1524
Science_for_students_10065613_so-many-earths.txt	904	4.7345	0.485000	0.558628	33.7398	22.3577	2.8455	4.8780	5.6911	24.6753	5.1948	3.8961	5.1948	0	36.3636	1.2987	1.2987	0	14.2857	0	1.2987	19.4805	9.0909	2.5974	1.2987	0	0	1.2987	1.2987	0	10.3896	19.4805	6.4935	6.4935	58.4416	2.5974	1.2987	0	15.5844	0	7.7922	2.5974	1.2987	14.2857	9.0909	6.4935	1.2987	2.5974	1.2987	7.7922	5.1948	5.1948	0	19.4805	10.3896	6.4935	0	0	5.1948	0	2.5974	0	12.9870	0	2.5974	0	2.7655	0.9956	0.1106	0	0	0.3319	0	0.1106	0	13.2743	0.1106	27.2124	0	1.3274	0	0	0
Science_for_students_10065415_picture-super-henge-buried-near-stonehenge.txt	833	5.0792	0.502500	0.593037	31.8367	20.4082	0.4082	6.5306	1.6327	28.3582	0	1.4925	14.9254	1.4925	37.3134	1.4925	1.4925	0	16.4179	4.4776	2.9851	23.8806	11.9403	0	0	0	0	2.9851	0	0	7.4627	8.9552	2.9851	29.8507	59.7015	13.4328	1.4925	0	16.4179	1.4925	0	16.4179	0	5.9701	4.4776	2.9851	1.4925	0	0	1.4925	0	13.4328	0	14.9254	28.3582	4.4776	0	0	0	4.4776	8.9552	0	20.8955	0	5.9701	0	2.4010	0.4802	0	0	0	0.2401	0	0.8403	0	11.7647	0	29.4118	0	1.3205	0	0	0
WhyFiles_10063103_282dead_zone.txt	971	4.9856	0.547500	0.623069	26.4798	24.9221	1.2461	11.2150	4.3614	29.5082	1.6393	1.6393	3.2787	8.1967	44.2623	3.2787	3.2787	0	4.9180	1.6393	3.2787	24.5902	9.8361	4.9180	0	0	0	8.1967	0	0	1.6393	4.9180	0	8.1967	78.6885	3.2787	3.2787	0	26.2295	4.9180	1.6393	4.9180	1.6393	6.5574	3.2787	0	0	0	1.6393	1.6393	3.2787	4.9180	0	18.0328	13.1148	13.1148	0	0	0	0	4.9180	0	8.1967	0	1.6393	0.1030	3.6045	0.9269	0	0.1030	0	0	0	0.4119	0	12.8733	0.2060	33.0587	0	1.1329	0	0.3090	0
Teen_Kids_News_10405569_how-turtles-can-conquer-the-ocean-by-swimming-thousands-of-miles-in-a-perfectly-straight-line.txt	711	4.9212	0.550000	0.578059	32.1782	17.8218	1.4851	8.4158	3.4653	33.9623	1.8868	5.6604	3.7736	0	30.1887	5.6604	0	1.8868	5.6604	0	0	13.2075	15.0943	1.8868	1.8868	0	3.7736	3.7736	0	0	7.5472	18.8679	3.7736	26.4151	56.6038	3.7736	0	0	16.9811	13.2075	0	7.5472	3.7736	3.7736	0	0	0	0	1.8868	1.8868	3.7736	7.5472	0	35.8491	13.2075	15.0943	0	0	7.5472	0	35.8491	0	0	0	9.4340	0.4219	2.2504	0.2813	0	0	0	0.5626	0	0	0	14.6273	0	28.4107	0	1.9691	0	0	0
WhyFiles_10062595.txt	1104	5.1793	0.505000	0.634964	25.9887	18.6441	0.8475	15.8192	1.6949	21.2500	6.2500	6.2500	7.5000	3.7500	33.7500	3.7500	1.2500	0	7.5000	0	2.5000	26.2500	13.7500	5.0000	0	0	0	5.0000	0	1.2500	7.5000	13.7500	1.2500	16.2500	63.7500	0	2.5000	0	22.5000	3.7500	8.7500	8.7500	1.2500	6.2500	0	0	0	2.5000	2.5000	2.5000	1.2500	10.0000	0	23.7500	17.5000	1.2500	0	0	7.5000	1.2500	3.7500	0	7.5000	0	2.5000	0.3623	2.3551	1.0870	0	0.0906	0	0.2717	0	0.6341	0	11.5036	0.1812	32.0652	0	1.5399	0	0	0
Dogo_News_file10059848_finnish-scientists-develop-edible-insect-vaccine-to-save-bees.txt	697	4.8608	0.575000	0.586801	28.5714	20.8791	0.5495	13.1868	1.0989	24.6154	3.0769	10.7692	10.7692	4.6154	35.3846	0	3.0769	0	4.6154	0	1.5385	10.7692	12.3077	1.5385	4.6154	0	3.0769	3.0769	0	1.5385	7.6923	16.9231	4.6154	27.6923	61.5385	0	3.0769	0	12.3077	3.0769	3.0769	3.0769	3.0769	1.5385	0	0	1.5385	1.5385	1.5385	1.5385	7.6923	9.2308	0	16.9231	6.1538	7.6923	0	13.8462	12.3077	3.0769	12.3077	1.5385	9.2308	0	4.6154	0.1435	0.7174	0.7174	0.5739	0.1435	0	0.2869	0	0	0	11.9082	0.2869	26.1119	0	1.5782	0.2869	0	0
History_Kids_BBC_10403933_memory7s.txt	1098	4.1421	0.492500	0.510929	26.8775	8.6957	2.3715	5.5336	4.3478	20.4225	3.5211	0.7042	12.6761	4.2254	24.6479	0.7042	1.4085	3.5211	2.8169	0	2.1127	7.7465	11.9718	4.9296	4.2254	0	1.4085	2.1127	0	6.3380	2.8169	9.8592	4.2254	81.6901	2.8169	2.1127	1.4085	0	10.5634	0.7042	5.6338	2.1127	6.3380	0	0	0	0	6.3380	0	2.8169	7.0423	8.4507	1.4085	6.3380	3.5211	3.5211	0	19.7183	0.7042	31.6901	19.0141	8.4507	7.0423	0	5.6338	0.1821	2.5501	0	0	0	0	0.1821	0	0	0	10.2004	0.1821	23.0419	0	1.0018	0.2732	0	0.0911
Quatr_us_10392794_circle.txt	762	4.3202	0.430000	0.564304	38.9671	15.0235	0	4.2254	8.9202	17.1429	4.2857	0	5.7143	2.8571	12.8571	1.4286	2.8571	0	5.7143	1.4286	2.8571	11.4286	8.5714	1.4286	2.8571	0	2.8571	0	0	12.8571	4.2857	7.1429	10.0000	10.0000	77.1429	2.8571	1.4286	0	42.8571	2.8571	2.8571	2.8571	0	7.1429	2.8571	0	0	2.8571	1.4286	0	4.2857	2.8571	0	10.0000	0	0	0	0	4.2857	0	4.2857	14.2857	18.5714	0	5.7143	0	4.7244	0.6562	0	0	0	0.7874	0	0.3937	0	10.4987	0.3937	27.9528	0	2.2310	0.2625	0	0.1312
TeenVogue_10406279_ilhan-omar-first-muslim-woman-first-somali-american-congress-minnesota.txt	705	4.8879	0.505000	0.557447	25.8883	19.7970	4.5685	6.5990	5.0761	43.8596	8.7719	1.7544	10.5263	1.7544	36.8421	1.7544	0	0	8.7719	0	0	5.2632	8.7719	5.2632	0	0	1.7544	5.2632	0	0	1.7544	15.7895	0	49.1228	38.5965	0	7.0175	0	14.0351	1.7544	3.5088	7.0175	1.7544	5.2632	0	0	0	5.2632	1.7544	0	1.7544	3.5088	0	24.5614	5.2632	5.2632	0	5.2632	29.8246	33.3333	3.5088	10.5263	7.0175	0	7.0175	0.2837	2.4113	0.5674	0	0	0	0.5674	0	0	0	12.9078	0.1418	27.9433	0.1418	1.7021	0	0.1418	0
Factmonster_10052970_june-17.txt	577	4.9081	0.550000	0.592721	22.7979	11.3990	2.5907	2.0725	1.0363	18.4211	0	2.6316	5.2632	5.2632	39.4737	7.8947	0	0	15.7895	0	0	10.5263	10.5263	10.5263	0	0	0	10.5263	0	0	5.2632	5.2632	0	89.4737	2.6316	5.2632	0	0	5.2632	0	2.6316	7.8947	0	2.6316	2.6316	0	0	2.6316	0	0	5.2632	13.1579	0	7.8947	13.1579	13.1579	0	0	0	55.2632	13.1579	0	10.5263	0	2.6316	0	5.3726	0.5199	0	0	0	0	0	0	0	17.6776	0	33.4489	0	1.7331	0	0	0
Factmonster_10053269_may-01.txt	677	4.8538	0.542500	0.589365	25.0000	13.9423	2.8846	4.8077	0.9615	26.4151	0	5.6604	1.8868	1.8868	60.3774	1.8868	0	1.8868	3.7736	0	3.7736	1.8868	5.6604	9.4340	1.8868	0	0	1.8868	0	0	1.8868	11.3208	0	96.2264	1.8868	0	0	0	3.7736	0	0	5.6604	0	1.8868	1.8868	0	0	0	0	0	5.6604	13.2075	0	11.3208	7.5472	1.8868	0	0	0	81.1321	1.8868	0	3.7736	0	0	0	7.2378	0	0	0	0	0.1477	0	0.2954	0	16.1004	0	30.7238	0	1.0340	0	0	0
Factmonster_10053194_august-01.txt	745	4.8483	0.582500	0.589262	30.0847	19.0678	2.1186	5.9322	2.5424	30.2326	2.3256	4.6512	2.3256	0	104.6512	6.9767	0	0	6.9767	0	6.9767	16.2791	16.2791	9.3023	0	0	0	9.3023	0	0	0	6.9767	0	76.7442	18.6047	4.6512	0	0	9.3023	0	0	6.9767	0	4.6512	2.3256	0	4.6512	0	0	2.3256	0	30.2326	0	6.9767	20.9302	6.9767	0	0	0	62.7907	4.6512	0	6.9767	0	4.6512	0.1342	4.8322	0	0	0	0	0	0	0.1342	0	13.4228	0.1342	31.6779	0	1.3423	0	0	0
Encyclopedia_Kinds_au_10089334_Emotion.txt	832	5.6346	0.545000	0.582933	29.9595	32.3887	2.8340	4.8583	2.0243	16.1290	1.6129	4.8387	11.2903	8.0645	53.2258	0	1.6129	3.2258	4.8387	1.6129	4.8387	14.5161	17.7419	6.4516	1.6129	0	3.2258	3.2258	0	0	14.5161	16.1290	1.6129	9.6774	87.0968	0	1.6129	0	17.7419	0	0	3.2258	0	6.4516	3.2258	0	0	0	0	0	1.6129	14.5161	0	12.9032	9.6774	11.2903	0	0	1.6129	22.5806	3.2258	0	3.2258	3.2258	0	0.3606	1.3221	0.8413	0	0.1202	0	0.2404	0	0.1202	0	13.5817	0	29.6875	0	1.3221	0.2404	0	0
Teen_Kids_News_10403703_how-to-build-credibility-as-a-young-entrepreneur.txt	983	4.4486	0.485000	0.501526	32.4138	28.2759	0.6897	4.8276	11.7241	27.5229	2.7523	3.6697	11.0092	1.8349	37.6147	0	3.6697	0	2.7523	0	4.5872	19.2661	25.6881	0.9174	5.5046	0	11.0092	3.6697	0	1.8349	6.4220	14.6789	16.5138	7.3394	68.8073	3.6697	1.8349	0	21.1009	6.4220	0	3.6697	6.4220	0.9174	3.6697	2.7523	0	0.9174	8.2569	1.8349	9.1743	7.3394	0	10.0917	0.9174	4.5872	1.8349	11.9266	0.9174	1.8349	9.1743	59.6330	15.5963	0	2.7523	0.3052	0.9156	0.8138	0.1017	0	0	1.0173	0	0.1017	0	9.8678	0.4069	14.7508	0	1.7294	0	0	0.1017
TeenVogue_10405985_perfumes-and-memories-linked-dolce-and-gabbana.txt	839	4.4029	0.585000	0.561383	27.8075	18.7166	1.0695	8.5561	4.2781	28.0488	1.2195	0	8.5366	0	35.3659	0	1.2195	0	3.6585	2.4390	7.3171	13.4146	29.2683	0	2.4390	0	6.0976	6.0976	0	0	7.3171	20.7317	17.0732	37.8049	51.2195	2.4390	1.2195	0	10.9756	3.6585	1.2195	8.5366	2.4390	3.6585	1.2195	0	0	1.2195	1.2195	2.4390	4.8780	9.7561	0	19.5122	1.2195	3.6585	0	63.4146	8.5366	2.4390	1.2195	4.8780	15.8537	0	3.6585	0.1192	0.9535	0.3576	0.2384	0	0	0.9535	0	0.3576	0	10.7271	0.5959	22.2884	0	2.7414	0	0	0
Quatr_us_10392348_cathedral.txt	656	4.6357	0.527500	0.577744	29.4118	20.0980	1.4706	6.3725	2.9412	17.0213	17.0213	2.1277	2.1277	2.1277	23.4043	2.1277	0	0	2.1277	0	0	10.6383	14.8936	6.3830	2.1277	0	0	2.1277	0	0	6.3830	10.6383	4.2553	78.7234	14.8936	8.5106	6.3830	0	23.4043	0	2.1277	8.5106	0	2.1277	0	2.1277	2.1277	2.1277	0	0	2.1277	6.3830	0	19.1489	10.6383	4.2553	0	0	0	14.8936	27.6596	0	6.3830	0	8.5106	0.1524	3.0488	0.9146	0	0	0	0.6098	0.3049	0.9146	0	14.6341	0.1524	31.0976	0	1.6768	0.1524	0	0
Science_Tech_Kinds_NZ_10386104_brain.txt	811	4.5117	0.517500	0.522811	31.2500	18.2292	0	7.2917	8.8542	24.6753	0	2.5974	16.8831	0	36.3636	1.2987	6.4935	1.2987	0	7.7922	7.7922	23.3766	24.6753	1.2987	2.5974	0	1.2987	5.1948	1.2987	3.8961	7.7922	6.4935	1.2987	15.5844	55.8442	0	5.1948	0	11.6883	5.1948	1.2987	3.8961	0	1.2987	18.1818	1.2987	0	2.5974	0	0	3.8961	6.4935	0	9.0909	1.2987	3.8961	0	0	27.2727	0	27.2727	22.0779	5.1948	0	1.2987	0.3699	1.4797	0.8631	0	0	0	0.3699	0	0.1233	0	12.5771	0	23.6745	0	1.9729	0	0	0.2466
Science_Tech_Kinds_NZ_10384501_easterisland.txt	652	4.5721	0.507500	0.608896	28.6432	22.6131	1.5075	10.5528	6.0302	20.4082	2.0408	2.0408	8.1633	2.0408	48.9796	2.0408	0	2.0408	4.0816	4.0816	2.0408	18.3673	10.2041	6.1224	0	0	0	2.0408	0	0	2.0408	12.2449	0	40.8163	53.0612	4.0816	0	0	24.4898	0	0	0	0	0	6.1224	0	0	0	0	0	0	18.3673	0	10.2041	16.3265	8.1633	0	0	4.0816	2.0408	6.1224	0	8.1633	0	0	0	6.1350	0.6135	0	0.3067	0	1.2270	0	0.3067	0	11.6564	0	30.5215	0	0.9202	0	0	0
Encyclopedia_Kinds_au_10087070_Divorce.txt	938	5.0085	0.507500	0.543710	33.5821	22.0149	1.4925	8.5821	7.4627	19.4030	0	1.4925	10.4478	1.4925	46.2687	0	4.4776	5.9701	4.4776	5.9701	8.9552	20.8955	16.4179	7.4627	2.9851	0	2.9851	7.4627	0	0	14.9254	4.4776	0	16.4179	56.7164	4.4776	1.4925	0	19.4030	4.4776	0	2.9851	1.4925	4.4776	5.9701	5.9701	0	4.4776	0	5.9701	7.4627	17.9104	2.9851	13.4328	13.4328	4.4776	0	0	0	2.9851	8.9552	1.4925	4.4776	0	7.4627	0	0.5330	0.8529	0	0.1066	0	0.1066	0	0.2132	0	15.4584	0	28.5714	0	1.2793	0	0.1066	0.1066
Quatr_us_10390824_francis-assisi-medieval-europehtm.txt	793	4.4666	0.477500	0.602774	21.4612	17.3516	0.9132	3.6530	2.7397	32.4675	9.0909	3.8961	16.8831	1.2987	32.4675	1.2987	0	1.2987	7.7922	0	3.8961	16.8831	3.8961	10.3896	2.5974	0	0	3.8961	0	1.2987	3.8961	14.2857	7.7922	85.7143	7.7922	2.5974	1.2987	0	18.1818	0	1.2987	7.7922	1.2987	0	1.2987	0	0	0	0	3.8961	7.7922	6.4935	0	16.8831	7.7922	1.2987	0	0	0	38.9610	7.7922	0	1.2987	0	9.0909	0.5044	2.6482	0.7566	0	0	0	0.1261	0	0.2522	0	11.8537	0.2522	27.6166	0	1.5132	0	0.1261	0
TeenVogue_10406185_amy-klobuchar-2020-campaign-announcement-trump-hair-snow.txt	951	4.7960	0.512500	0.570978	25.4032	18.5484	2.8226	8.8710	2.4194	28.7356	1.1494	0	24.1379	2.2989	28.7356	2.2989	1.1494	1.1494	6.8966	0	1.1494	12.6437	12.6437	2.2989	1.1494	0	2.2989	3.4483	1.1494	1.1494	6.8966	11.4943	12.6437	34.4828	55.1724	3.4483	3.4483	3.4483	18.3908	3.4483	3.4483	3.4483	5.7471	3.4483	0	1.1494	0	1.1494	0	1.1494	5.7471	2.2989	0	24.1379	8.0460	8.0460	1.1494	18.3908	8.0460	45.9770	3.4483	3.4483	2.2989	0	5.7471	0	1.2618	0.5258	0.2103	0	0	0.2103	0	0	0	12.6183	0.1052	26.0778	0	1.5773	0	0	0
TeenVogue_10405992_texas-tech-students-kicked-out-of-fraternity-offensive-group-chat.txt	695	5.1540	0.465000	0.601439	28.7805	12.1951	2.4390	9.2683	1.4634	21.8750	3.1250	3.1250	35.9375	1.5625	34.3750	0	0	0	15.6250	0	0	12.5000	1.5625	0	4.6875	0	1.5625	4.6875	0	0	10.9375	4.6875	1.5625	43.7500	42.1875	0	3.1250	0	4.6875	0	4.6875	4.6875	3.1250	4.6875	3.1250	0	0	1.5625	3.1250	1.5625	9.3750	14.0625	0	14.0625	21.8750	15.6250	0	4.6875	10.9375	6.2500	6.2500	0	6.2500	0	6.2500	0.1439	1.1511	1.1511	0	0	0	0	0	0	0.1439	11.9424	0	29.4964	0.1439	1.2950	0.1439	0	0
Revision_World_GCSE_10525362_literary-terms.txt	790	5.1127	0.530000	0.603797	33.4601	20.5323	1.1407	3.8023	0.3802	27.4510	1.9608	0	11.7647	0	74.5098	0	0	1.9608	17.6471	3.9216	5.8824	45.0980	11.7647	5.8824	1.9608	0	7.8431	3.9216	0	0	3.9216	33.3333	0	7.8431	84.3137	0	1.9608	0	19.6078	1.9608	0	1.9608	0	23.5294	0	3.9216	0	0	1.9608	0	5.8824	9.8039	0	23.5294	9.8039	0	0	3.9216	0	11.7647	5.8824	1.9608	7.8431	0	0	0	1.1392	0	0.1266	0	0	0	0.1266	0	0	11.6456	0.2532	33.2911	0	1.1392	0	0	0
Ducksters_10399481_dolphinphp.txt	716	4.5182	0.455000	0.578212	23.3696	12.5000	1.0870	9.2391	9.2391	31.5789	1.3158	3.9474	6.5789	0	43.4211	1.3158	0	1.3158	5.2632	0	3.9474	15.7895	14.4737	2.6316	9.2105	0	0	2.6316	0	9.2105	2.6316	5.2632	3.9474	1.3158	82.8947	1.3158	0	0	18.4211	7.8947	0	1.3158	0	1.3158	1.3158	1.3158	0	2.6316	2.6316	0	6.5789	11.8421	0	6.5789	3.9474	1.3158	0	0	1.3158	0	35.5263	1.3158	1.3158	0	1.3158	0.2793	1.2570	0.8380	0	0.1397	0	0.8380	0	0.5587	0	9.9162	0.9777	25.6983	0	2.6536	0.1397	0	0.1397
WhyFiles_10063047_290green_garbage.txt	836	4.8385	0.477500	0.614833	27.2727	17.3913	0.7905	14.2292	3.9526	32.8125	7.8125	3.1250	9.3750	6.2500	37.5000	4.6875	4.6875	1.5625	9.3750	0	0	23.4375	6.2500	4.6875	0	0	1.5625	7.8125	0	1.5625	3.1250	10.9375	3.1250	6.2500	71.8750	1.5625	6.2500	0	17.1875	7.8125	4.6875	10.9375	0	4.6875	0	0	0	3.1250	4.6875	1.5625	1.5625	20.3125	0	23.4375	10.9375	4.6875	0	0	9.3750	0	4.6875	1.5625	6.2500	0	1.5625	0.1196	1.6746	0.8373	0	0	0	0.1196	0.1196	0.2392	0	12.3206	0.1196	30.2632	0	0.8373	0	0	0
WhyFiles_10062896_077spidersilk.txt	852	4.8345	0.540000	0.610329	18.0000	16.8000	2.4000	8.4000	5.2000	37.6812	5.7971	1.4493	10.1449	0	50.7246	1.4493	0	0	4.3478	1.4493	0	20.2899	10.1449	4.3478	2.8986	0	0	4.3478	0	0	4.3478	4.3478	8.6957	10.1449	69.5652	0	2.8986	0	11.5942	5.7971	0	5.7971	2.8986	5.7971	5.7971	2.8986	0	1.4493	4.3478	0	4.3478	13.0435	0	14.4928	14.4928	13.0435	0	0	0	1.4493	11.5942	7.2464	17.3913	0	2.8986	0.2347	2.9343	0.3521	0.1174	0.1174	0	0.5869	0	0.2347	0	12.9108	0.3521	29.3427	0	1.4085	0.1174	0.1174	0
Science_Tech_Kinds_NZ_10382710_thescientificmethod.txt	466	5.1009	0.475000	0.596567	31.0078	20.9302	0	6.9767	0	22.5000	10.0000	17.5000	15.0000	0	45.0000	0	0	2.5000	0	7.5000	0	12.5000	20.0000	7.5000	0	0	5.0000	2.5000	0	5.0000	2.5000	20.0000	5.0000	7.5000	42.5000	0	0	0	15.0000	2.5000	2.5000	2.5000	5.0000	20.0000	20.0000	2.5000	0	7.5000	12.5000	2.5000	2.5000	2.5000	0	10.0000	7.5000	5.0000	0	0	0	0	0	82.5000	2.5000	0	2.5000	0	0.2146	0.2146	0	0	0	0	0	0	0	9.2275	0	27.6824	0	0.8584	0	0	0.2146
History_Kids_BBC_10401182_militarys.txt	890	4.9640	0.457500	0.578652	22.3022	18.3453	2.8777	9.7122	1.7986	15.9420	1.4493	5.7971	1.4493	0	63.7681	2.8986	2.8986	0	13.0435	7.2464	4.3478	14.4928	4.3478	0	0	0	1.4493	8.6957	0	0	2.8986	15.9420	1.4493	20.2899	47.8261	2.8986	0	0	21.7391	17.3913	0	2.8986	0	1.4493	1.4493	7.2464	4.3478	1.4493	4.3478	0	1.4493	30.4348	0	10.1449	5.7971	5.7971	0	0	0	0	4.3478	23.1884	1.4493	0	1.4493	0.1124	1.6854	0.8989	0	0	0	0.2247	0.1124	0	0	14.9438	0	31.2360	0.1124	0.5618	0.1124	0	0
Teen_Kids_News_10057015_how-a-16-year-old-girl-started-a-multimillion-dollar-social-network.txt	772	4.6541	0.565000	0.558290	23.0769	15.8371	2.2624	9.0498	3.6199	19.1176	10.2941	1.4706	14.7059	1.4706	50.0000	0	2.9412	4.4118	1.4706	1.4706	4.4118	11.7647	11.7647	4.4118	0	0	1.4706	4.4118	1.4706	0	4.4118	14.7059	8.8235	52.9412	36.7647	1.4706	7.3529	0	16.1765	1.4706	1.4706	7.3529	0	1.4706	1.4706	0	4.4118	1.4706	0	4.4118	4.4118	4.4118	1.4706	10.2941	7.3529	2.9412	0	13.2353	13.2353	23.5294	4.4118	0	11.7647	0	8.8235	0	2.7202	0.2591	0	0.1295	0	0.5181	0	0.1295	0	11.9171	0.1295	28.6269	0	1.0363	0.1295	0.2591	0
Science_for_students_10065953_pluto-plutoid-whats-name.txt	1028	4.6206	0.460000	0.561284	34.0741	24.4444	1.8519	5.1852	4.4444	25.0000	3.1250	1.0417	23.9583	2.0833	25.0000	1.0417	0	0	2.0833	1.0417	0	13.5417	2.0833	6.2500	4.1667	0	1.0417	1.0417	0	1.0417	7.2917	14.5833	13.5417	14.5833	73.9583	8.3333	1.0417	1.0417	20.8333	0	0	9.3750	1.0417	1.0417	4.1667	0	0	2.0833	2.0833	3.1250	7.2917	6.2500	0	12.5000	10.4167	5.2083	0	1.0417	4.1667	3.1250	15.6250	1.0417	32.2917	0	2.0833	0.0973	1.2646	1.2646	0.1946	0	0	0.1946	0	0.0973	0	11.5759	0.3891	26.2646	0	1.7510	0.0973	0	0
Quatr_us_file10392403_cells.txt	622	4.5627	0.510000	0.553055	28.9017	15.6069	1.1561	12.1387	9.2486	26.0000	0	0	4.0000	6.0000	40.0000	0	0	4.0000	4.0000	0	8.0000	22.0000	8.0000	10.0000	2.0000	0	0	0	2.0000	0	8.0000	12.0000	4.0000	38.0000	60.0000	6.0000	2.0000	0	26.0000	0	2.0000	10.0000	0	6.0000	0	0	0	0	0	0	4.0000	10.0000	0	10.0000	12.0000	6.0000	0	0	4.0000	2.0000	12.0000	4.0000	8.0000	0	6.0000	0.1608	2.4116	1.1254	0.1608	0.1608	0	0.6431	0	1.1254	0	12.8617	0.4823	27.8135	0	2.2508	0.1608	0	0
Encyclopedia_Kinds_au_10088503_Solar_system.txt	885	4.9525	0.480000	0.559322	42.5439	30.7018	0.4386	8.3333	5.7018	14.7059	1.4706	8.8235	11.7647	4.4118	33.8235	5.8824	0	0	14.7059	1.4706	2.9412	23.5294	13.2353	1.4706	1.4706	0	2.9412	8.8235	0	0	13.2353	13.2353	0	33.8235	54.4118	0	0	0	22.0588	1.4706	2.9412	5.8824	1.4706	1.4706	4.4118	2.9412	0	0	0	0	8.8235	23.5294	0	10.2941	5.8824	7.3529	0	0	4.4118	0	8.8235	0	19.1176	0	0	0.6780	1.4689	0.9040	0	0.2260	0	0.5650	0	0.3390	0	13.5593	0	25.7627	0	1.4689	0	0	0
Dogo_News_10062031_new-england-patriots-and-tom-brady-hope-to-make-more-history-at-super-bowl-52.txt	800	4.4437	0.505000	0.570000	34.4660	16.5049	1.9417	11.6505	3.3981	40.0000	12.7273	3.6364	5.4545	0	40.0000	3.6364	3.6364	0	5.4545	0	5.4545	16.3636	14.5455	1.8182	1.8182	0	1.8182	9.0909	0	3.6364	0	14.5455	10.9091	20.0000	49.0909	0	3.6364	0	23.6364	1.8182	3.6364	3.6364	0	0	1.8182	0	1.8182	3.6364	16.3636	3.6364	10.9091	3.6364	0	20.0000	3.6364	14.5455	1.8182	7.2727	1.8182	12.7273	21.8182	1.8182	5.4545	0	10.9091	0.1250	4.5000	0.6250	0.1250	0	0	2.6250	0	0	0	11.7500	0.1250	25.7500	0	2.0000	0.2500	0	0
TeenVogue_10406094_why-i-started-american-iftar-dinner.txt	817	4.9119	0.552500	0.558140	31.0345	21.5517	1.7241	3.0172	2.1552	42.5926	3.7037	1.8519	9.2593	1.8519	85.1852	1.8519	1.8519	0	1.8519	0	3.7037	7.4074	25.9259	1.8519	1.8519	0	7.4074	7.4074	0	0	11.1111	11.1111	1.8519	20.3704	57.4074	0	3.7037	0	18.5185	7.4074	0	7.4074	0	7.4074	3.7037	0	0	0	3.7037	7.4074	3.7037	9.2593	0	22.2222	5.5556	7.4074	1.8519	20.3704	27.7778	1.8519	9.2593	1.8519	7.4074	0	1.8519	0.2448	1.3464	1.1016	0	0	0	0.1224	0	0	0.1224	14.0759	0.1224	28.3966	0.1224	1.8360	0.1224	0.1224	0
History_Kids_BBC_10404021_rl02s.txt	712	5.0351	0.517500	0.543539	33.3333	17.1429	0.4762	2.8571	5.2381	24.5283	5.6604	5.6604	7.5472	1.8868	35.8491	3.7736	0	0	1.8868	0	9.4340	11.3208	9.4340	1.8868	0	0	0	7.5472	0	0	3.7736	13.2075	0	88.6792	1.8868	3.7736	5.6604	0	11.3208	0	3.7736	7.5472	0	0	0	1.8868	0	0	0	3.7736	1.8868	26.4151	0	5.6604	13.2075	3.7736	0	0	0	3.7736	28.3019	0	3.7736	0	0	0	3.2303	0.5618	0	0	0	0.1404	0	0.4213	0	18.3989	0.2809	29.4944	0	0.9831	0.2809	0	0
World_Dteen_10406076_5118.txt	551	4.6152	0.552500	0.549909	24.5399	12.8834	3.6810	6.7485	3.0675	32.6531	0	2.0408	10.2041	0	40.8163	0	4.0816	0	8.1633	0	0	10.2041	20.4082	0	0	0	0	2.0408	0	0	4.0816	22.4490	4.0816	2.0408	71.4286	2.0408	4.0816	0	24.4898	4.0816	2.0408	4.0816	0	2.0408	0	0	0	0	18.3673	2.0408	6.1224	8.1633	0	6.1224	6.1224	2.0408	0	0	0	4.0816	8.1633	10.2041	20.4082	0	2.0408	0.1815	2.5408	1.0889	0.1815	0	0	0	0	0.7260	0	11.2523	0.1815	29.5826	0	2.1779	0.1815	0	0
