Filename	Words	AWL	TTR	LD	ABLE	ACT	AMP	ASPECT	BEMA	CAUSE	CC	CD	COMM	CONC	COND	CONT	CUZ	DEMO	DMA	DOAUX	DT	DWNT	ELAB	EMO	EMPH	EX	EXIST	FPP1P	FPP1S	FPUH	FREQ	GTO	HDG	HGOT	HST	IN	JJAT	JJPR	LIKE	MDCA	MDCO	MDMM	MDNE	MDWO	MDWS	MENTAL	NCOMP	NN	OCCUR	PASS	PEAS	PGET	PIT	PLACE	POLITE	POS	PROG	PRP	QUAN	QUPR	QUTAG	RB	RP	SO	SPLIT	SPP2	STPR	THATD	THRC	THSC	TIME	TPP3P	TPP3S	URL	VBD	VBG	VBN	VIMP	VPRT	WHQU	WHSC	XX0	YNQU
HT_6_Instructional_0007.txt	850	4.4565	0.427500	0.578824	0.0000	2.0000	0.0000	0.0000	0.9412	0.1176	4.1176	0.4706	2.8235	0.0000	0.0000	0.3529	0.0000	0.2353	0.0000	0.7059	9.4118	0.0000	0.0000	0.0000	0.2353	0.0000	0.1176	0.1176	0.1176	0.2353	0.0000	0.0000	0.1176	0.0000	0.0000	8.9412	2.9412	0.8235	0.0000	0.7059	0.0000	0.0000	0.1176	0.2353	0.0000	4.5882	1.7647	25.5294	0.2353	0.3529	0.2353	0.0000	0.3529	0.1176	0.0000	0.4706	0.0000	0.0000	1.4118	0.0000	0.0000	1.0588	1.4118	0.0000	0.0000	4.4706	0.2353	0.1176	0.0000	0.0000	0.5882	0.7059	0.2353	0.0000	1.0588	0.3529	0.0000	7.1765	3.8824	1.4118	2.0000	0.1176	0.3529
Achievers_A2_Instructional_0003.txt	906	4.6854	0.380000	0.576159	0.0000	2.5386	0.0000	0.5519	0.8830	0.1104	4.6358	0.1104	3.3113	0.0000	0.0000	0.4415	0.0000	0.1104	0.0000	1.6556	11.6998	0.0000	0.0000	0.0000	0.1104	0.1104	0.0000	0.0000	0.0000	0.0000	0.3311	0.0000	0.0000	0.0000	0.0000	9.0508	1.8764	0.3311	0.0000	0.7726	0.0000	0.0000	0.1104	0.0000	0.0000	4.0839	1.7660	23.9514	0.0000	0.0000	0.0000	0.0000	0.4415	0.0000	0.0000	0.4415	0.4415	0.0000	0.9934	0.0000	0.0000	1.2141	0.1104	0.0000	0.1104	3.7528	0.2208	0.5519	0.1104	0.3311	0.2208	0.3311	0.3311	0.0000	0.3311	0.2208	0.3311	8.7196	4.7461	2.4283	0.4415	0.2208	0.9934
Access_3_Instructional_0006.txt	887	4.3078	0.432500	0.543405	0.0000	4.2841	0.0000	0.3382	1.1274	0.2255	2.7057	1.1274	2.7057	0.0000	0.1127	0.4510	0.0000	1.0147	0.0000	0.3382	9.2446	0.0000	0.0000	0.0000	0.0000	0.1127	0.0000	0.2255	0.0000	0.0000	0.2255	0.0000	0.1127	0.0000	0.0000	9.6956	2.5930	1.3529	0.3382	0.7892	0.2255	0.0000	0.0000	0.1127	0.1127	3.8331	1.8038	23.9008	0.2255	0.3382	0.2255	0.0000	0.3382	0.2255	0.1127	0.5637	0.1127	0.0000	0.9019	0.1127	0.0000	0.5637	0.1127	0.0000	0.0000	4.9605	0.1127	0.4510	0.0000	0.1127	0.1127	0.5637	0.4510	0.0000	1.1274	0.2255	0.0000	3.9459	4.7351	1.5784	2.2548	0.4510	0.6764
NB_2_Spoken_0009.txt	1231	4.2859	0.527500	0.543461	0.0812	2.2746	0.2437	0.1625	2.3558	0.1625	2.8432	0.9748	1.2998	0.0812	0.0812	3.4931	0.0812	0.7311	0.4874	0.8936	4.9553	0.0812	0.0000	0.0000	0.6499	0.2437	0.0812	0.8936	4.7116	0.2437	0.6499	0.1625	0.0812	0.0000	0.0000	8.0422	2.8432	1.5435	0.4874	0.5686	0.1625	0.0812	0.0812	0.1625	0.9748	3.2494	2.1933	20.6336	0.0000	0.2437	0.2437	0.0000	1.2185	0.0812	0.0812	0.4874	0.6499	0.0000	1.5435	0.3249	0.0000	1.8684	0.2437	0.1625	0.6499	1.0561	0.0812	0.2437	0.1625	0.5686	0.5686	0.8936	1.6247	0.0000	1.7872	1.1373	0.0812	0.1625	7.2299	0.8936	0.5686	1.5435	0.0812
JTT_5_ELF_Spoken_0006.txt	977	3.7779	0.390000	0.513818	0.3071	1.7400	0.7165	0.5118	4.9130	0.7165	3.3777	0.8188	0.3071	0.0000	0.2047	5.3224	0.0000	0.9212	1.5353	0.5118	5.4248	0.0000	0.0000	0.0000	1.3306	0.2047	0.0000	2.8659	4.8106	1.8424	0.1024	0.1024	0.2047	0.1024	0.0000	6.5507	2.1494	4.0942	0.1024	0.1024	0.0000	0.0000	0.7165	0.0000	3.1730	2.5589	0.5118	12.7943	0.0000	0.4094	0.0000	0.2047	1.9447	0.1024	0.0000	0.0000	0.4094	0.0000	0.7165	0.1024	0.0000	1.6377	0.7165	0.3071	0.1024	1.8424	0.0000	0.7165	0.0000	0.1024	1.2282	0.1024	0.7165	0.0000	1.2282	0.5118	0.0000	1.8424	6.8577	0.3071	0.6141	1.4330	0.2047
Access_3_Spoken_0036.txt	665	4.1098	0.377500	0.541353	0.0000	3.6090	0.3008	0.6015	3.4586	0.4511	1.5038	2.1053	0.6015	0.0000	0.0000	4.2105	0.0000	1.9549	2.2556	0.0000	6.1654	0.1504	0.0000	0.0000	0.4511	0.4511	0.1504	2.1053	1.0526	0.9023	0.7519	0.1504	0.1504	0.1504	0.0000	8.7218	3.3083	1.5038	0.0000	0.1504	0.0000	0.0000	0.3008	0.0000	0.9023	0.9023	1.2030	19.8496	0.0000	0.0000	0.3008	0.0000	2.2556	1.2030	0.4511	0.4511	0.4511	0.0000	1.2030	0.0000	0.0000	2.4060	0.1504	0.9023	0.4511	1.6541	0.3008	0.0000	0.4511	0.1504	1.0526	1.6541	0.1504	0.0000	4.0602	0.3008	0.3008	0.7519	4.5113	0.3008	0.6015	0.6015	0.0000
JTT_5_Informative_0009.txt	838	4.6730	0.460000	0.588305	0.0000	1.4320	0.5967	0.0000	2.7446	0.3580	3.6993	1.9093	0.0000	0.1193	0.1193	0.1193	0.2387	0.2387	0.1193	0.2387	9.6659	0.0000	0.1193	0.0000	0.8353	0.4773	0.2387	0.8353	0.0000	0.0000	0.4773	0.0000	0.0000	0.0000	0.0000	9.7852	6.8019	0.8353	0.3580	0.3580	0.1193	0.0000	0.3580	0.2387	0.1193	1.6706	3.1026	32.4582	0.5967	0.2387	0.1193	0.0000	0.7160	0.0000	0.0000	0.3580	0.0000	0.0000	0.9547	0.0000	0.0000	0.7160	0.2387	0.0000	0.1193	0.9547	0.1193	0.0000	0.1193	0.3580	0.3580	0.7160	0.4773	0.0000	1.6706	0.8353	0.3580	0.5967	4.4153	0.5967	0.2387	0.1193	0.2387
Achievers_B2_Instructional_0012.txt	955	4.5068	0.430000	0.553927	0.0000	3.7696	0.1047	0.3141	1.4660	0.0000	2.5131	0.7330	2.4084	0.0000	0.1047	0.7330	0.0000	0.4188	0.0000	0.8377	9.3194	0.0000	0.0000	0.0000	0.1047	0.3141	0.1047	0.1047	0.0000	0.0000	0.2094	0.2094	0.1047	0.0000	0.0000	10.3665	3.0366	1.0471	0.0000	0.4188	0.0000	0.1047	0.1047	0.1047	0.1047	4.6073	1.1518	21.8848	0.2094	0.2094	0.4188	0.0000	0.3141	0.2094	0.0000	0.1047	0.2094	0.0000	1.2565	0.1047	0.0000	1.4660	0.2094	0.0000	0.1047	4.5026	0.1047	0.3141	0.0000	0.4188	0.4188	0.6283	0.9424	0.0000	1.5707	0.9424	0.3141	5.4450	5.6545	1.6754	0.6283	0.5236	0.7330
Piece_of_cake_6e_Spoken_0003.txt	938	3.8902	0.342500	0.526652	0.0000	3.6247	0.7463	0.4264	3.6247	0.0000	2.9851	0.4264	0.7463	0.0000	0.2132	4.0512	0.1066	0.9595	1.3859	2.2388	4.0512	0.0000	0.1066	0.0000	0.7463	0.1066	0.1066	0.5330	5.0107	0.9595	1.0661	0.0000	0.1066	0.0000	0.0000	6.7164	1.2793	2.6652	0.1066	0.6397	0.0000	0.0000	0.4264	0.0000	0.0000	2.8785	1.2793	15.3518	0.1066	0.0000	0.0000	0.0000	2.0256	0.1066	0.6397	0.4264	1.3859	0.0000	0.9595	0.0000	0.0000	1.8124	0.1066	0.2132	0.0000	2.5586	0.0000	0.1066	0.0000	0.0000	1.0661	0.1066	2.5586	0.0000	0.0000	0.4264	0.0000	0.5330	10.8742	1.7058	0.2132	2.0256	1.0661
Solutions_Pre-Intermediate_Informative_0008.txt	805	4.4062	0.495000	0.557764	0.0000	4.0994	0.2484	0.9938	1.1180	0.0000	3.4783	0.6211	1.8634	0.0000	0.3727	1.1180	0.3727	0.6211	0.0000	0.8696	6.3354	0.1242	0.0000	0.0000	0.6211	0.2484	0.6211	0.0000	1.6149	0.1242	0.3727	0.0000	0.0000	0.0000	0.0000	9.4410	3.9752	0.8696	0.2484	0.1242	0.1242	0.1242	0.0000	0.1242	0.1242	1.7391	0.9938	20.0000	0.6211	0.3727	1.7391	0.1242	1.2422	0.7453	0.1242	0.3727	0.1242	0.0000	1.2422	0.7453	0.0000	2.1118	0.3727	0.2484	0.4969	0.0000	0.1242	0.3727	0.0000	0.6211	0.8696	1.3665	3.4783	0.0000	4.4720	1.9876	0.1242	0.0000	6.5839	0.1242	0.8696	1.7391	0.0000
