Filename	Words	AWL	TTR	LD	ABLE	ACT	AMP	ASPECT	BEMA	CAUSE	CC	CD	COMM	CONC	COND	CONT	CUZ	DEMO	DMA	DOAUX	DT	DWNT	ELAB	EMO	EMPH	EX	EXIST	FPP1P	FPP1S	FPUH	FREQ	GTO	HDG	HGOT	HST	IN	JJAT	JJPR	LIKE	MDCA	MDCO	MDMM	MDNE	MDWO	MDWS	MENTAL	NCOMP	NN	OCCUR	PASS	PEAS	PGET	PIT	PLACE	POLITE	POS	PROG	PRP	QUAN	QUPR	QUTAG	RB	RP	SO	SPLIT	SPP2	STPR	THATD	THRC	THSC	TIME	TPP3P	TPP3S	URL	VBD	VBG	VBN	VIMP	VPRT	WHQU	WHSC	XX0	YNQU
Encyclopedia_Kinds_au_10085284_Isotope.txt	1042	5.1987	0.422500	0.588292	0.0000	1.5355	0.0960	0.0000	2.1113	0.2879	3.0710	0.8637	0.4798	0.1919	0.0960	0.0000	0.6718	1.0557	0.0000	0.0960	10.1727	0.3839	0.7678	0.0000	0.3839	0.0000	0.7678	0.0960	0.0000	0.0000	0.2879	0.0000	0.0960	0.0000	0.0000	14.7793	9.5010	2.1113	0.0000	0.4798	0.0960	0.0000	0.0960	0.0000	0.0000	0.6718	2.1113	28.7908	0.2879	1.2476	0.0000	0.0000	0.1919	0.0960	0.0000	0.0000	0.0000	0.0000	1.4395	0.2879	0.0000	1.9194	0.0000	0.0000	0.5758	0.0000	0.0000	0.0000	0.0000	0.6718	0.0000	0.4798	0.0000	0.0000	0.4798	1.0557	1.2476	0.1919	5.9501	0.0000	0.4798	0.0960	0.0000
Science_for_students_10066945_scientists-say-upwelling.txt	847	4.8205	0.507500	0.602125	0.0000	2.5974	0.1181	0.1181	1.4168	0.3542	4.6045	0.8264	0.1181	0.1181	0.0000	0.2361	0.0000	0.7084	0.0000	0.0000	8.8548	0.0000	0.5903	0.0000	0.1181	0.2361	0.5903	0.0000	0.0000	0.0000	0.2361	0.0000	0.1181	0.0000	0.0000	12.0425	7.6741	1.8890	0.2361	0.1181	0.0000	0.0000	0.0000	0.0000	0.1181	0.1181	2.4793	31.4050	1.0626	0.4723	0.2361	0.0000	1.8890	0.8264	0.0000	1.1806	0.1181	0.0000	0.7084	0.2361	0.0000	0.9445	1.1806	0.0000	0.0000	0.0000	0.0000	0.0000	0.9445	0.3542	0.0000	0.7084	0.0000	0.0000	0.0000	1.0626	0.9445	0.2361	7.5561	0.0000	1.0626	0.0000	0.0000
Quatr_us_10394063_guns.txt	669	4.6652	0.497500	0.612855	0.0000	3.1390	0.2990	0.8969	1.0463	0.4484	4.6338	2.0927	0.2990	0.0000	0.0000	0.4484	0.2990	0.1495	0.0000	0.4484	6.4275	0.0000	0.0000	0.0000	0.1495	0.1495	0.4484	0.1495	0.0000	0.0000	0.1495	0.0000	0.1495	0.0000	0.0000	12.2571	4.4843	0.4484	0.2990	0.0000	0.1495	0.0000	0.0000	0.1495	0.0000	0.8969	2.8401	30.9417	0.2990	0.2990	0.2990	0.0000	0.1495	0.4484	0.0000	0.2990	0.0000	0.0000	1.6442	0.4484	0.0000	1.7937	0.0000	0.0000	0.1495	0.2990	0.0000	0.0000	0.1495	0.1495	0.8969	1.9432	0.2990	0.0000	7.4738	0.2990	0.7474	0.2990	0.2990	0.2990	2.0927	1.1958	0.0000
TeenVogue_10405625_on-my-block-sierra-capri-season-two.txt	1145	4.2454	0.500000	0.507424	0.0873	2.7074	0.2620	0.2620	1.9214	0.1747	3.5808	0.5240	0.8734	0.0873	0.4367	2.2707	0.0873	0.5240	0.1747	0.2620	5.4148	0.0000	0.2620	0.0000	0.4367	0.0873	0.4367	0.6987	1.7467	0.0000	0.4367	0.1747	0.0000	0.0000	0.0000	12.1397	4.1048	1.0480	0.4367	0.6987	0.0000	0.1747	0.6114	0.2620	0.2620	2.2707	0.8734	20.0873	0.1747	0.4367	0.0873	0.0000	0.6987	0.0000	0.0000	0.7860	0.5240	0.0000	1.6594	0.3493	0.0000	1.3974	0.4367	0.0000	0.4367	1.3100	0.2620	0.5240	0.3493	0.6114	0.1747	0.9607	4.8908	0.0000	0.6987	1.1354	0.1747	0.0000	7.5983	0.0000	1.9214	1.0480	0.0000
World_Dteen_10406098_5188.txt	544	4.9154	0.577500	0.626838	0.0000	2.0221	0.3676	0.1838	1.6544	0.3676	2.9412	1.1029	0.9191	0.1838	0.1838	1.6544	0.3676	0.9191	0.0000	0.1838	4.7794	0.0000	0.1838	0.0000	0.3676	0.0000	0.0000	0.3676	0.0000	0.1838	0.5515	0.0000	0.0000	0.0000	0.0000	8.8235	4.4118	0.9191	0.0000	0.7353	0.0000	0.3676	0.3676	0.1838	0.1838	2.3897	3.1250	30.3309	0.1838	0.1838	0.1838	0.0000	1.1029	0.0000	0.0000	1.8382	0.9191	0.0000	1.1029	0.1838	0.0000	2.3897	0.1838	0.3676	1.1029	0.5515	0.0000	0.1838	0.5515	0.0000	0.7353	0.9191	1.2868	0.0000	1.1029	1.2868	0.1838	0.1838	6.6176	0.0000	2.2059	1.1029	0.0000
Science_for_students_10064935_prehistoric-meat-eater-preferred-surf-turf.txt	999	4.9660	0.527500	0.608609	0.0000	2.5025	0.1001	0.0000	1.3013	0.1001	3.4034	3.0030	1.1011	0.2002	0.1001	0.6006	0.1001	1.5015	0.1001	0.2002	7.5075	0.6006	0.0000	0.0000	0.3003	0.0000	1.0010	0.0000	0.0000	0.0000	0.2002	0.0000	0.8008	0.0000	0.0000	10.4104	6.0060	1.3013	0.5005	0.1001	0.0000	0.0000	0.1001	0.1001	0.0000	1.0010	2.1021	29.7297	0.1001	0.4004	0.6006	0.0000	1.7017	0.4004	0.0000	0.4004	0.0000	0.0000	0.8008	0.2002	0.0000	1.3013	0.8008	0.0000	0.0000	0.0000	0.0000	0.1001	0.7007	0.4004	0.5005	0.5005	0.9009	0.0000	4.7047	1.0010	0.9009	0.5005	3.9039	0.0000	1.4014	0.4004	0.0000
Dogo_News_10059552_sports.txt	725	4.8124	0.587500	0.602759	0.0000	2.6207	0.0000	0.1379	1.3793	0.0000	3.0345	3.7241	0.6897	0.0000	0.0000	0.2759	0.1379	0.5517	0.2759	0.2759	7.5862	0.0000	0.1379	0.0000	0.8276	0.0000	0.1379	0.1379	0.6897	0.0000	0.5517	0.0000	0.0000	0.0000	0.0000	11.0345	7.8621	1.7931	0.1379	0.1379	0.0000	0.0000	0.1379	0.0000	0.2759	0.4138	3.3103	30.6207	0.2759	0.4138	0.6897	0.0000	0.5517	0.0000	0.0000	1.6552	0.4138	0.0000	0.9655	0.0000	0.0000	1.6552	0.2759	0.0000	0.5517	0.0000	0.0000	0.0000	0.0000	0.2759	0.9655	0.2759	1.3793	0.0000	2.3448	1.9310	0.5517	0.0000	3.5862	0.0000	0.8276	0.8276	0.0000
History_Kids_BBC_10403171_death_sakkara_gallery_04s.txt	844	4.6896	0.555000	0.548578	0.3555	1.5403	0.0000	0.1185	1.0664	0.2370	3.3175	1.8957	0.4739	0.7109	0.1185	0.0000	0.3555	0.4739	0.1185	0.0000	8.7678	0.0000	0.0000	0.0000	0.3555	0.1185	0.7109	0.0000	0.1185	0.5924	0.3555	0.0000	0.2370	0.0000	0.0000	14.5735	6.1611	0.8294	0.1185	0.0000	0.1185	0.0000	0.0000	0.0000	0.2370	1.3033	1.8957	28.1991	0.5924	0.8294	1.0664	0.0000	0.5924	0.5924	0.1185	1.3033	0.0000	0.0000	0.7109	0.0000	0.0000	0.9479	0.3555	0.1185	0.3555	0.7109	0.0000	0.1185	0.0000	0.0000	0.4739	0.5924	3.6730	0.0000	3.9100	1.7773	1.4218	0.0000	2.4882	0.0000	1.4218	0.2370	0.0000
Teen_Kids_News_10057533_why-its-important-to-think-about-your-career-in-high-school.txt	764	4.7644	0.475000	0.590314	0.1309	2.8796	0.7853	0.9162	1.9634	0.5236	3.9267	1.0471	1.0471	0.0000	0.3927	2.2251	0.1309	0.1309	0.1309	0.3927	5.4974	0.0000	0.0000	0.0000	0.2618	0.2618	0.1309	0.0000	0.0000	0.0000	0.1309	0.2618	0.0000	0.0000	0.0000	10.6021	5.7592	2.0942	0.0000	0.7853	0.0000	0.1309	0.0000	0.0000	1.4398	1.7016	3.4031	21.2042	0.5236	0.1309	0.2618	0.0000	0.6545	0.2618	0.0000	0.1309	0.3927	0.0000	0.7853	0.0000	0.0000	0.7853	0.5236	0.2618	0.1309	4.9738	0.0000	0.1309	0.3927	0.5236	0.5236	1.0471	0.1309	0.2618	0.5236	1.5707	0.2618	0.0000	5.4974	0.2618	1.4398	0.7853	0.0000
History_kids_10380703_anglo-saxons.txt	821	5.0548	0.505000	0.637028	0.0000	2.1924	0.1218	0.6090	0.9744	0.3654	3.2887	2.1924	0.7308	0.1218	0.0000	0.0000	0.0000	0.4872	0.0000	0.0000	8.6480	0.0000	0.0000	0.0000	0.4872	0.0000	0.6090	0.1218	0.0000	0.0000	0.0000	0.0000	0.2436	0.0000	0.0000	13.2765	9.0134	0.8526	0.0000	0.0000	0.0000	0.3654	0.0000	0.0000	0.0000	0.7308	1.4616	33.6175	0.8526	0.6090	0.4872	0.0000	0.2436	0.2436	0.0000	0.1218	0.0000	0.0000	0.9744	0.0000	0.0000	1.0962	0.1218	0.1218	0.1218	0.0000	0.0000	0.0000	0.1218	0.0000	0.6090	1.2180	0.8526	0.0000	6.5773	0.8526	0.8526	0.0000	1.2180	0.0000	0.2436	0.1218	0.0000
