Filename	Words	AWL	TTR	LD	ABLE	ACT	AMP	ASPECT	BEMA	CAUSE	CC	CD	COMM	CONC	COND	CONT	CUZ	DEMO	DMA	DOAUX	DT	DWNT	ELAB	EMO	EMPH	EX	EXIST	FPP1P	FPP1S	FPUH	FREQ	GTO	HDG	HGOT	IN	JJAT	JJPR	LIKE	MDCA	MDCO	MDMM	MDNE	MDWO	MDWS	MENTAL	NCOMP	NN	OCCUR	PASS	PEAS	PGET	PIT	PLACE	POLITE	POS	PROG	PRP	QUAN	QUPR	QUTAG	RB	RP	SO	SPLIT	SPP2	STPR	THATD	THRC	THSC	TIME	TPP3P	TPP3S	URL	VBD	VBG	VBN	VIMP	VPRT	WHQU	WHSC	XX0	YNQU
43_BEChildrenLewisClivePrinceCaspian_3.txt	5955	4.1312	0.470000	0.505122	0.0504	2.4517	0.4870	0.2687	1.9479	0.1343	3.5600	0.7221	2.8547	0.1008	0.5206	1.6289	0.1008	0.8228	0.3694	0.4534	6.4484	0.0672	0.0168	0.0000	0.5709	0.3359	0.1679	0.9572	2.1998	0.2519	0.3526	0.0000	0.1511	0.0672	9.5046	2.4181	1.5785	0.2015	0.2183	0.2015	0.1847	0.2519	0.3359	0.4702	1.9983	0.2855	19.2611	0.3862	0.6213	0.8732	0.0168	1.5113	0.2519	0.1175	0.5038	0.5038	0.0168	1.1923	0.4534	0.0168	2.3006	0.4870	0.2183	0.3862	1.9479	0.1175	0.2519	0.0672	0.3023	0.6549	0.9740	3.0227	0.0000	6.2636	0.9572	0.2855	0.4534	4.3325	0.4198	0.9908	1.3098	0.4030
158_PULLMAN1997DM02NIFE_4.txt	5877	4.1533	0.477500	0.485111	0.0340	2.5353	0.0851	0.2552	2.0078	0.1021	4.3389	0.3914	1.9568	0.1361	0.2893	1.8717	0.2382	1.0379	0.3914	0.5615	6.7892	0.0681	0.0000	0.0170	0.2042	0.3403	0.2382	0.6976	2.3481	0.0340	0.3573	0.0851	0.0681	0.0170	10.0562	2.4843	1.8717	0.0851	0.3063	0.2893	0.1702	0.2722	0.3743	0.4424	2.2460	0.5105	17.5259	0.2893	0.4084	1.0550	0.0170	1.1060	0.5785	0.1021	0.3914	0.4084	0.0000	1.1230	0.2552	0.0000	1.9057	0.5955	0.1702	0.2893	1.1060	0.0510	0.1531	0.2042	0.3743	0.5785	1.2251	5.0706	0.0000	6.2957	0.7317	0.5785	0.2722	3.7264	0.4424	1.3442	1.0550	0.2042
257_BunniesFromTheFutureOCoFunUnbekannt_1.txt	5974	4.0693	0.502500	0.496485	0.0335	3.0633	0.2176	0.7030	2.0087	0.3013	3.3144	0.9039	1.6739	0.1339	0.3515	1.8413	0.1841	0.7533	0.2846	0.3180	6.5450	0.1339	0.0167	0.0000	0.6194	0.3180	0.4520	1.2220	5.7415	0.1339	0.2678	0.0670	0.1172	0.1172	9.7757	3.1302	1.9752	0.3348	0.1172	0.4854	0.1004	0.3515	0.2678	0.2009	2.2096	0.6194	13.5922	0.2511	0.5189	0.8537	0.0000	1.4730	0.5859	0.0670	0.1172	0.8035	0.0000	1.2722	0.3348	0.0000	3.1637	0.7533	0.1172	0.3683	0.9039	0.1172	0.4352	0.1841	0.5859	0.6696	0.8035	1.2220	0.0000	8.4198	1.4061	0.3515	0.4185	2.0087	0.2343	0.8704	1.0378	0.1674
222_JOYCE2010THESLAND.enuk_3.txt	5795	4.2587	0.547500	0.496290	0.0173	2.8128	0.1208	0.2761	1.7256	0.1553	3.3650	0.3279	1.1044	0.1208	0.3451	1.2079	0.1035	0.7248	0.2588	0.3969	7.6790	0.1726	0.0000	0.0000	0.3106	0.3279	0.4142	0.1553	0.8973	0.1553	0.5522	0.0173	0.2071	0.0000	11.3201	3.4858	1.9672	0.3279	0.1208	0.3279	0.1726	0.1726	0.2761	0.0345	1.7429	1.0181	16.7386	0.5867	0.4487	1.0009	0.0000	2.0362	0.3451	0.0690	0.1898	0.7938	0.0000	1.1044	0.3969	0.0000	2.2606	0.6212	0.1898	0.4832	0.6040	0.0173	0.2416	0.1381	0.5522	0.4142	1.2942	7.2476	0.0000	8.5591	1.6393	0.6557	0.1898	1.3287	0.2243	0.5522	1.2425	0.0690
220_ASHLEY2010CHOCSHES.enuk_3.txt	6185	4.1360	0.527500	0.499434	0.0162	2.7809	0.2749	0.1778	1.7138	0.1132	3.7995	0.5821	1.9563	0.2910	0.4850	2.5384	0.2264	0.5821	0.5982	0.6144	5.2708	0.0970	0.0323	0.0000	0.7761	0.2264	0.3395	0.5174	4.0905	0.0647	0.2910	0.1455	0.3072	0.0808	9.1188	2.8294	1.4228	0.2264	0.3880	0.2749	0.0647	0.2425	0.5335	0.2425	2.5222	1.1479	14.8262	0.1778	0.2587	0.9701	0.0000	1.7462	0.2749	0.0970	0.3072	0.5659	0.0000	1.2935	0.5335	0.2264	3.4600	0.9216	0.3880	0.4689	1.4228	0.0647	0.4204	0.0485	0.5497	0.6952	0.4204	3.7187	0.0000	6.2732	1.1964	0.3880	0.0970	3.5893	0.1293	1.0509	1.4390	0.3719
294_Island_everything_Hargave_1.txt	5924	3.9796	0.465000	0.509959	0.0000	3.3086	0.0844	0.4051	1.7893	0.2026	4.1864	0.3376	1.4180	0.1013	0.2701	1.5868	0.1688	0.5233	0.3038	0.4389	6.1445	0.1519	0.0000	0.0000	0.6752	0.2026	0.2363	1.6543	5.6043	0.0169	0.3038	0.0844	0.0844	0.0000	9.4700	1.8906	2.3801	0.4389	0.5402	0.1519	0.0506	0.3376	0.0675	0.1350	2.0932	0.6752	17.1168	0.3545	0.2026	0.4220	0.0000	1.6880	0.6077	0.0675	0.4558	0.7596	0.0000	1.0635	0.2870	0.0169	2.6165	1.0466	0.2701	0.2194	0.7934	0.0338	0.4389	0.1519	0.2363	0.5233	0.7934	2.8697	0.0000	1.4686	1.8231	0.2026	0.3545	9.4362	0.2870	0.7090	0.9115	0.2870
50_Bradbury1953Fahrenheit451_1.txt	6097	4.1023	0.435000	0.508775	0.0164	2.6734	0.1968	0.4100	1.7386	0.2132	3.5099	0.7053	1.6894	0.0164	0.5084	2.2634	0.1476	0.9021	0.3772	0.8201	7.3643	0.0328	0.0164	0.0164	0.4920	0.3116	0.1640	1.0661	2.4766	0.0656	0.2296	0.0164	0.1640	0.0656	8.4632	3.0507	1.6566	0.1804	0.3772	0.2296	0.2132	0.1804	0.2132	0.3772	2.7391	0.7053	17.0412	0.2952	0.4100	0.6397	0.0164	1.7058	0.6397	0.0328	0.6233	0.4756	0.0000	1.2137	0.7053	0.0656	2.1814	0.7053	0.1148	0.1312	1.7058	0.1148	0.2788	0.1476	0.2788	0.5412	0.6725	3.4443	0.0000	5.7733	1.1317	0.4592	0.5741	4.6252	0.5905	0.9513	1.3613	0.2788
39_MrsPiggleWiggle_4.txt	5886	4.2263	0.490000	0.527183	0.0170	2.9052	0.2379	0.3568	1.3422	0.2888	5.3007	0.7136	2.4635	0.0680	0.2548	1.2742	0.2209	0.6286	0.4757	0.7815	4.8080	0.0510	0.0340	0.0000	0.5437	0.0849	0.3058	0.5097	1.3422	0.3568	0.2209	0.0510	0.1869	0.0000	8.3588	2.5144	1.2572	0.0680	0.1189	0.1529	0.0340	0.3058	0.1019	0.3398	1.5630	0.9174	23.0377	0.1869	0.2209	0.4247	0.0170	0.6796	0.2888	0.1189	1.7329	0.2888	0.0000	0.9344	0.2718	0.0340	2.9222	1.1043	0.4587	0.2209	0.8325	0.0000	0.1699	0.0680	0.4587	0.4247	1.5460	4.9949	0.0000	7.7132	0.8155	0.2888	0.2888	3.1091	0.2379	1.3252	1.4441	0.1359
220_ASHLEY2010CHOCSHES.enuk_2.txt	6110	4.1578	0.517500	0.493617	0.0164	2.7496	0.1964	0.2782	1.6530	0.0982	3.4861	0.4746	1.7185	0.3764	0.2455	2.6023	0.2128	0.7038	0.6710	0.6219	5.8429	0.0655	0.0491	0.0000	0.5565	0.3437	0.4092	0.4910	4.1080	0.0818	0.2946	0.0982	0.3110	0.1146	9.9836	3.3879	1.5057	0.2619	0.2128	0.4583	0.1637	0.4419	0.4092	0.2619	2.1113	1.0311	14.9918	0.1800	0.2946	1.0802	0.0491	1.4566	0.3601	0.0655	0.3273	0.7038	0.0000	1.2111	0.3928	0.1146	2.8805	0.8183	0.2455	0.5892	1.2111	0.0491	0.4910	0.1146	0.5074	1.0147	0.8347	3.4043	0.0000	6.0720	1.1457	0.3764	0.0327	3.4206	0.1637	0.9656	1.3093	0.2782
9_TheVelveteenRabbitOtherStMargeryWilliams_3.txt	5801	4.1527	0.485000	0.536459	0.0000	3.1719	0.2069	0.3103	1.3446	0.0862	3.9131	0.7585	2.4479	0.0517	0.0690	0.4137	0.1896	0.4310	0.1379	0.3792	9.7052	0.0172	0.0172	0.0000	0.4310	0.3103	0.5172	0.2241	1.0860	0.1551	0.2586	0.0862	0.0000	0.0000	10.1017	3.4304	1.4825	0.0345	0.1034	0.2586	0.0345	0.1207	0.2758	0.3620	1.4135	1.3274	20.9791	0.6723	0.5344	0.3792	0.0000	0.6551	0.4482	0.0345	0.4310	0.3792	0.0000	0.7757	0.2241	0.0000	1.9824	0.3275	0.2241	0.2413	1.1377	0.1207	0.1551	0.1379	0.5172	0.6033	0.8792	4.9302	0.0000	9.4639	0.6895	0.2241	0.3620	1.8617	0.3448	0.9998	0.5861	0.1207
63_Brandford_FireBedBone_1.txt	5683	4.0303	0.467500	0.509590	0.0000	3.6952	0.0880	0.2112	1.1438	0.1936	4.9798	0.7390	1.0910	0.0704	0.1760	0.4927	0.0352	0.3871	0.0880	0.3871	7.1617	0.0176	0.0000	0.0000	0.3519	0.4047	0.4223	0.5807	4.1175	0.0528	0.2288	0.0000	0.0352	0.0000	9.8540	3.0266	1.7772	0.2288	0.0528	0.2288	0.0704	0.1056	0.2991	0.4223	2.1468	1.0206	20.6405	0.3519	0.3695	0.4927	0.0000	0.8798	0.4399	0.0000	0.7214	0.1936	0.0000	1.0734	0.2815	0.0000	2.2171	0.9150	0.2112	0.1760	0.7214	0.0704	0.2112	0.1408	0.3167	0.3695	1.3901	3.6600	0.0000	7.5136	1.0030	0.4575	0.2991	3.3081	0.1584	1.3021	1.0558	0.1232
138_PRATCHETT1991DW11RMAN_1.txt	5849	4.2368	0.510000	0.516670	0.0171	2.4791	0.4103	0.1881	1.5729	0.0684	2.4449	0.6326	1.9832	0.0855	0.2223	2.3594	0.1026	0.7352	0.7694	0.4103	8.0527	0.0342	0.0342	0.0000	0.5300	0.5642	0.3248	0.2223	1.1626	0.4103	0.6155	0.1026	0.2052	0.1368	9.6256	3.6246	1.5900	0.1881	0.2052	0.1881	0.0342	0.1710	0.4103	0.2223	1.5216	0.8378	19.6102	0.2394	0.3248	0.9745	0.0000	1.5900	0.6155	0.0684	0.4445	0.6155	0.0342	1.1797	0.5642	0.0684	2.5133	0.6497	0.1881	0.4958	1.6071	0.1026	0.2052	0.1197	0.3932	0.4958	0.9061	3.8981	0.0000	7.5568	0.9061	0.3761	0.2736	2.9749	0.4103	0.8036	1.1455	0.1710
251_TheWolfWilderKatherineRundell_4.txt	6200	4.0077	0.465000	0.524194	0.0000	3.3387	0.1613	0.4839	2.0323	0.1290	3.4355	0.4516	2.1613	0.1129	0.4194	2.5161	0.0484	0.5968	0.6452	0.6129	5.7097	0.0968	0.0161	0.0000	0.7903	0.2581	0.3710	0.6774	2.1613	0.1129	0.1935	0.0806	0.1129	0.1774	8.3387	1.7097	2.1774	0.2258	0.2097	0.3710	0.0968	0.2419	0.5484	0.3065	1.9677	0.5484	17.2581	0.2581	0.2742	0.4839	0.0484	1.8548	0.3548	0.1774	0.5161	0.4032	0.0000	0.9516	0.6290	0.0968	2.3871	0.5806	0.1452	0.1452	1.5645	0.0806	0.4032	0.1613	0.1774	0.3065	1.2258	5.1452	0.0000	7.9194	0.8548	0.2903	0.3871	4.2419	0.3226	0.6452	1.4516	0.4032
194_CressidaCowellHowtoTrainYoHowtoBeaPirate_2.txt	5718	4.4521	0.542500	0.515915	0.0000	2.2910	0.4722	0.2798	1.8013	0.1574	3.3228	1.2242	1.3466	0.1399	0.3148	1.1368	0.1049	0.8919	0.2623	0.2973	7.2928	0.0874	0.0700	0.0000	0.6471	0.1574	0.2448	0.4022	1.3641	0.0874	0.5247	0.0525	0.1399	0.0700	10.9829	3.8300	2.1861	0.2623	0.1749	0.1749	0.0350	0.1924	0.3148	0.1574	1.2592	0.6471	20.2868	0.2973	0.4022	0.5771	0.0175	2.7107	0.5596	0.0700	0.8569	0.5771	0.0000	0.8395	0.3148	0.0874	3.3753	0.8395	0.2798	0.2973	1.4166	0.0525	0.1049	0.1924	0.6646	0.2448	0.7870	2.5708	0.0000	7.6076	1.5040	0.3323	0.4022	2.5359	0.2099	0.6121	1.0143	0.0874
166_MatildaDahlRoald_2.txt	5894	4.1561	0.457500	0.502884	0.0170	3.2067	0.3393	0.5769	1.9511	0.2036	3.1727	0.8483	2.2396	0.0679	0.2545	1.6797	0.0509	0.6447	0.3224	0.5429	7.2956	0.0339	0.0509	0.0000	0.3902	0.2375	0.3224	0.2375	1.6457	0.1188	0.3902	0.1527	0.0509	0.0848	9.2467	3.3254	1.7645	0.2884	0.2375	0.2375	0.1188	0.2715	0.2206	0.4920	1.3573	0.3054	17.1191	0.2206	0.4411	0.6956	0.0000	1.8324	0.2375	0.0848	0.3563	0.6447	0.0000	1.1707	0.5769	0.0339	3.0540	1.0010	0.1188	0.3393	2.5110	0.0679	0.1018	0.0848	0.3733	0.7974	0.6787	3.6308	0.0000	6.7187	1.1707	0.2545	0.7126	3.6138	0.3393	0.9501	1.1537	0.1527
236_Torday_Piers_Last-Wild-The-Dark-Wild_4.txt	5909	4.0665	0.532500	0.500592	0.0338	2.8939	0.1692	0.3215	1.1846	0.1862	2.7754	0.3892	1.1339	0.1015	0.2877	1.7600	0.0508	0.8969	0.2200	0.7446	7.0909	0.0846	0.0169	0.0000	0.8462	0.1692	0.3385	1.1846	4.1124	0.1015	0.5246	0.0508	0.1354	0.0508	10.5940	2.7416	1.5400	0.3723	0.2539	0.1185	0.1015	0.1862	0.0508	0.1523	2.0985	1.0154	17.5664	0.3046	0.3046	0.3554	0.0338	1.1846	0.7446	0.0508	0.3215	0.6092	0.0000	0.9816	0.3554	0.0338	3.0970	1.0492	0.1523	0.4400	1.6754	0.1354	0.3215	0.1015	0.2031	0.6769	0.9308	3.7570	0.0000	2.0816	2.3862	0.3892	0.3723	7.3955	0.2031	0.7108	1.1000	0.1692
131_PRATCHETT1989DW08ARDS_4.txt	6032	4.2594	0.475000	0.537467	0.0166	2.5365	0.3813	0.1492	1.9728	0.1326	2.3541	0.6134	2.3210	0.1160	0.1989	2.2215	0.1160	0.8455	0.9284	0.5305	6.6147	0.0829	0.0829	0.0000	1.0444	0.2155	0.2653	0.4973	1.4589	0.3316	0.3481	0.1326	0.1658	0.1326	8.9191	3.1167	1.7573	0.3813	0.2321	0.2984	0.0497	0.2653	0.2984	0.2321	1.7407	0.8455	18.2361	0.1824	0.4310	0.7129	0.0000	2.1718	0.4808	0.0995	0.4310	0.5637	0.0000	1.3428	0.4476	0.0829	3.1499	0.9118	0.1326	0.5968	1.7076	0.0332	0.4145	0.1658	0.2653	0.3979	1.2931	2.7520	0.0000	6.5816	1.0776	0.5802	0.2487	4.4595	0.3647	0.9118	1.1605	0.2321
121_AbbyandtheMysteryBabyAnnM.Martin_2.txt	6220	4.0088	0.477500	0.514469	0.0482	3.1994	0.1768	0.4019	2.0096	0.1608	3.3119	0.3859	2.4116	0.1286	0.3055	2.4920	0.0482	0.7235	0.4019	0.6431	5.0000	0.0643	0.0000	0.0000	0.7235	0.0643	0.4341	0.9003	5.0161	0.2733	0.1447	0.0643	0.2733	0.0000	8.8585	2.1222	1.3344	0.1929	0.2090	0.4662	0.1286	0.2090	0.3859	0.1286	2.5402	0.8360	15.4502	0.1608	0.1929	0.8360	0.0000	0.9003	0.6109	0.0643	0.5145	0.6431	0.0000	0.7878	0.5145	0.0804	3.1672	1.1254	0.1447	0.2572	0.8842	0.1125	0.4019	0.1608	0.5466	0.4341	0.7074	4.4212	0.0000	8.8424	1.3505	0.2412	0.1447	2.6849	0.4984	0.9968	1.3666	0.3376
77_TUBB1967THEWGATH_2.txt	5675	4.3050	0.502500	0.507313	0.0352	2.8546	0.1762	0.1410	1.7093	0.1233	2.3789	0.3524	1.0573	0.0705	0.3172	0.7048	0.0881	0.4053	0.4229	0.4053	8.0000	0.1233	0.0176	0.0000	0.2115	0.1057	0.3348	0.1057	1.4626	0.0176	0.2291	0.0705	0.0881	0.0529	10.7841	3.3656	2.2203	0.1057	0.0705	0.2996	0.0705	0.2643	0.3524	0.1938	2.1145	0.2467	18.7313	0.3877	0.4934	1.4802	0.0000	1.3392	0.4229	0.0529	0.2115	0.2643	0.0000	0.5815	0.3524	0.0176	2.3084	0.3172	0.1410	0.1938	1.6388	0.0352	0.0705	0.0176	0.3877	0.2643	0.7930	8.1410	0.0000	8.5463	1.4097	0.7048	0.2467	2.5551	0.2819	0.5639	1.2335	0.2996
32_BEChildrenBlytonEnidMystery03TheMysteryoftheSecretRoom_4.txt	5890	4.0922	0.455000	0.493209	0.0509	3.1239	0.4584	0.2886	1.6978	0.2716	3.3447	0.7131	2.1053	0.0679	0.4244	1.3582	0.1019	0.9677	0.5433	0.4584	6.9440	0.0509	0.0000	0.0000	0.4924	0.3396	0.1188	0.5772	1.2054	0.1188	0.4414	0.0340	0.2207	0.0849	8.6587	3.6672	1.6469	0.1188	0.3056	0.3226	0.2207	0.1868	0.5093	0.8319	2.6655	0.4414	14.7708	0.3226	0.4414	0.7301	0.0000	1.2054	0.5093	0.0000	0.2377	0.2377	0.0000	1.3243	0.4584	0.0509	3.6163	1.1036	0.2037	0.4924	1.4601	0.1019	0.2037	0.1358	0.4584	0.7301	0.7810	5.3311	0.0000	8.2683	1.0187	0.5263	0.1358	2.0713	0.3056	0.9508	1.2054	0.1528
174_BEChildrenRowlingJHarryPotterandtheGobletofFire_1.txt	5853	4.4979	0.557500	0.556125	0.0171	2.7166	0.4100	0.3759	1.2643	0.1196	3.2462	0.7347	1.8281	0.1025	0.1367	1.2985	0.0854	0.5980	0.3588	0.2734	6.8854	0.2904	0.0000	0.0000	0.4271	0.2392	0.4955	0.5126	1.0080	0.2904	0.3930	0.0342	0.1538	0.0854	10.6441	3.9809	1.4010	0.1879	0.1367	0.1879	0.1025	0.1196	0.2563	0.5638	1.6573	1.0935	21.5958	0.2563	0.5126	0.7176	0.0171	1.0935	0.2734	0.0171	0.5980	0.6492	0.0000	1.2643	0.3246	0.1879	2.6995	0.8030	0.1367	0.3759	0.9055	0.0342	0.1367	0.2050	0.4100	0.5638	1.6573	2.6482	0.0000	6.7828	2.2211	0.5467	0.1367	2.7166	0.4271	0.8543	0.9055	0.2392
115_Valentine_FindingVioletPark_4.txt	6123	3.9773	0.525000	0.484240	0.0163	2.8417	0.0653	0.2613	1.9925	0.1143	4.3443	0.7186	1.0289	0.0980	0.3593	2.5478	0.3756	0.6533	0.2776	0.4736	5.8468	0.1307	0.0000	0.0000	0.9146	0.2776	0.4083	0.4083	4.5239	0.0163	0.5226	0.1143	0.2613	0.0327	9.6521	2.8744	1.6985	0.7186	0.3430	0.2776	0.1633	0.1633	0.3103	0.1797	2.5151	0.8819	15.0253	0.4900	0.4410	0.5553	0.1307	1.5025	0.5553	0.0490	0.3593	0.5063	0.0000	1.4045	0.8003	0.0000	2.6948	0.7186	0.0817	0.5390	1.2412	0.0817	0.5553	0.2940	0.4246	0.5226	1.0616	2.6131	0.0000	4.6709	1.4699	0.3920	0.0490	4.8179	0.1797	1.7475	1.4045	0.1633
155_PRATCHETT1996JOHNBOMB_4.txt	6212	4.1301	0.525000	0.519961	0.0000	2.3342	0.1932	0.3059	1.9800	0.0966	2.8654	0.5956	2.7527	0.0966	0.3059	3.3001	0.1127	0.9659	1.2073	0.6922	5.4250	0.0483	0.0483	0.0000	0.7083	0.4990	0.1610	0.5634	1.4488	0.6600	0.4185	0.0644	0.2576	0.2254	8.0489	2.5596	1.1429	0.2576	0.1610	0.2415	0.1449	0.1610	0.5151	0.1771	2.0444	0.7244	16.7096	0.1932	0.2737	0.6117	0.0644	1.7869	0.3542	0.1127	0.1449	0.4829	0.0000	1.6581	0.8371	0.1127	2.8815	0.8210	0.1932	0.3703	1.7225	0.1449	0.4346	0.0483	0.4507	0.3863	0.9015	4.0728	0.0000	7.8558	0.9981	0.4346	0.4346	3.8313	0.4024	1.2073	1.6581	0.3381
270_INVASIONOFTHEHAZMATSsusha_4.txt	6104	4.0978	0.500000	0.508519	0.0164	2.7359	0.2457	0.4587	2.0478	0.1638	2.9489	0.3932	1.5891	0.0983	0.3932	1.9495	0.0819	0.6717	0.4423	0.6717	6.0780	0.0819	0.0000	0.0000	0.7700	0.1966	0.3440	0.7045	6.8152	0.1966	0.4587	0.1147	0.3768	0.0000	9.1415	2.8342	1.7857	0.2457	0.2457	0.4096	0.0328	0.3932	0.4260	0.3932	2.4246	1.2779	15.8093	0.3768	0.7864	0.4587	0.0655	1.2942	0.6881	0.0164	0.1966	0.5570	0.0000	1.1140	0.3440	0.0000	2.8997	0.9338	0.1311	0.4751	1.0157	0.0819	0.2294	0.1802	0.5406	0.6062	0.5898	1.1959	0.0000	6.7169	1.2942	0.3604	0.2949	3.1291	0.2457	0.9830	1.5727	0.2621
250_TheMysteryoftheClockworkSpKatherineWoodfine_4.txt	6095	4.1485	0.540000	0.499098	0.0820	2.7892	0.2625	0.2953	1.6899	0.1969	2.7235	0.2297	1.9032	0.0656	0.4758	2.4282	0.0492	0.9844	0.3117	0.8203	5.4799	0.0492	0.0000	0.0000	0.8039	0.2461	0.4594	0.6399	1.6899	0.0820	0.3281	0.1148	0.3117	0.0328	9.4504	2.2642	1.5094	0.2133	0.2625	0.5742	0.1477	0.4430	0.3774	0.3281	2.4938	0.4922	14.5201	0.2625	0.6235	1.0336	0.0328	1.2305	0.6727	0.1641	0.6563	0.7055	0.0000	1.3946	0.8203	0.0820	3.3142	0.8368	0.0820	0.4922	1.0500	0.0984	0.4430	0.1969	0.5086	0.7219	0.7711	5.9229	0.0000	7.3503	1.1813	0.4430	0.2789	2.9532	0.3445	0.9352	1.5587	0.3117
233_Creech_Dragons_1.txt	5826	4.3907	0.510000	0.516821	0.0515	3.1239	0.2575	0.4806	1.4075	0.2060	4.1538	0.3433	2.5232	0.1716	0.3433	1.0814	0.0858	0.5493	0.3433	0.2746	6.7113	0.1030	0.0000	0.0000	0.4806	0.3261	0.6179	0.6008	1.0814	0.1202	0.4463	0.0000	0.0687	0.0000	10.8136	2.4373	1.8366	0.0687	0.3776	0.2231	0.1545	0.3948	0.4119	0.4634	1.1672	0.4634	19.0525	0.2918	0.5321	0.8411	0.0000	1.0985	0.6694	0.0515	0.5493	0.6351	0.0172	0.9269	0.6008	0.0343	3.2441	0.5149	0.1545	0.3433	0.8754	0.0687	0.1030	0.0515	0.5836	0.6694	1.1672	3.3814	0.0000	7.9128	1.3217	0.5836	0.1888	2.2314	0.5149	0.9269	1.3732	0.1888
144_PRATCHETT1993JOHNDEAD_2.txt	6187	4.0997	0.460000	0.522224	0.0162	2.5861	0.3556	0.2586	2.1497	0.0647	2.4406	0.5495	2.5861	0.1131	0.2424	3.2649	0.0970	0.9374	0.7435	0.8243	5.9964	0.1293	0.0485	0.0000	0.5657	0.5657	0.3233	0.6142	1.6325	0.5495	0.3394	0.1131	0.1293	0.0647	8.5017	2.7154	1.3577	0.2586	0.2263	0.2748	0.0323	0.2263	0.2909	0.3071	1.9234	0.7273	17.4398	0.2101	0.2748	0.7920	0.0162	1.7294	0.6627	0.0647	0.3717	0.7597	0.0000	1.4062	0.6627	0.1131	2.2628	0.9536	0.0808	0.2424	2.0042	0.1940	0.4364	0.1131	0.3394	0.3879	0.8890	3.1033	0.0000	7.3380	1.0344	0.3556	0.3233	4.3155	0.6304	0.8405	1.6648	0.3233
60_TheWitchofBlackbirdPondElizabethGeorgeSpeare_3.txt	5888	4.1420	0.487500	0.505944	0.0000	2.7514	0.2208	0.2717	1.5625	0.2038	2.9891	0.4076	1.3417	0.1019	0.2208	1.7833	0.0000	1.0360	0.2038	0.4755	7.2520	0.0679	0.0000	0.0000	0.2887	0.5774	0.2887	0.6454	1.7323	0.0849	0.3906	0.0679	0.0170	0.0849	10.0374	2.8702	1.5455	0.2038	0.2548	0.5265	0.1019	0.2548	0.3567	0.5435	1.7493	0.5605	18.6990	0.4076	0.3906	0.7643	0.0000	0.9171	0.7303	0.1189	0.7473	0.2887	0.1529	0.9001	0.1529	0.0000	2.7004	0.8322	0.0000	0.3397	1.5115	0.0510	0.2038	0.1529	0.2887	0.6454	1.1039	5.3159	0.0000	6.9463	1.2568	0.5265	0.4925	2.9382	0.6114	0.6454	1.5285	0.2378
157_PRATCHETT1997DW21INGO_4.txt	6023	4.2019	0.542500	0.524655	0.0166	2.9055	0.2490	0.3653	1.7101	0.2158	2.9719	0.5977	2.4905	0.1162	0.3653	2.0920	0.0664	0.8966	0.8468	0.5811	6.8903	0.0996	0.0166	0.0000	0.6309	0.5313	0.2656	0.3321	1.4611	0.4981	0.4649	0.0996	0.1660	0.0498	8.9324	3.0550	1.2950	0.2989	0.3321	0.2324	0.0830	0.2823	0.2823	0.2324	1.7267	0.4981	18.3795	0.1162	0.3985	0.9132	0.0332	1.4113	0.4649	0.1494	0.4317	0.4815	0.0000	1.4279	0.7471	0.0498	2.9055	0.8966	0.2158	0.3321	1.8927	0.0830	0.3653	0.2158	0.3321	0.3155	1.0958	2.9553	0.0000	8.1189	1.0626	0.4981	0.2490	3.0550	0.3819	0.8135	1.1290	0.3155
115_Valentine_FindingVioletPark_2.txt	6278	3.9436	0.495000	0.480726	0.0000	2.5804	0.0637	0.3982	2.1185	0.2867	4.1414	0.4938	2.2141	0.0637	0.4301	2.8034	0.5097	0.7805	0.3504	1.0991	4.2211	0.0319	0.0478	0.0000	0.8124	0.1752	0.2230	0.3823	4.7945	0.0319	0.3186	0.1115	0.4619	0.0319	7.9484	1.5132	1.8477	0.4779	0.1752	0.3982	0.0637	0.2230	0.6053	0.0796	2.7238	0.3504	12.5040	0.5894	0.2708	0.7964	0.1115	2.1504	0.4301	0.0478	0.3186	0.8442	0.0000	1.1787	0.8761	0.0319	2.5008	0.6690	0.1911	0.2867	1.3539	0.0796	0.5097	0.0796	0.3345	0.2708	0.5575	5.2087	0.0000	8.6970	1.7522	0.1434	0.1434	3.0424	0.7327	1.2743	1.8318	0.4141
266_Fahy2016HellsTeeth_4.txt	5936	4.2542	0.572500	0.520553	0.0168	2.2743	0.2527	0.1853	2.1732	0.0674	2.3753	0.3538	1.5330	0.0337	0.2190	1.6173	0.0505	0.6402	0.5728	0.5054	6.4185	0.2190	0.0168	0.0000	0.8929	0.2190	0.3201	0.4717	5.8625	0.2190	0.3032	0.0505	0.1179	0.0000	9.8214	4.1947	1.9710	0.5559	0.1179	0.2864	0.1179	0.1011	0.1853	0.0674	1.9036	1.2298	16.9980	0.3032	0.4212	0.7918	0.0505	0.9097	0.7581	0.1685	0.3875	0.6907	0.0000	0.9434	0.5222	0.0674	2.9313	0.6907	0.0842	0.5896	1.3982	0.1179	0.2864	0.0505	0.3875	0.4885	0.4717	3.6725	0.0000	7.2439	1.7352	0.5559	0.1853	3.0323	0.2864	0.6570	1.1456	0.3875
